production_order_id,product_id,machine_id,production_date,planned_quantity,actual_quantity,production_status,start_time,end_time
PRD0000225,MZ-FG-E102,MC007,2026-03-04,18,17,Completed,2026-03-04 00:00:00,2026-03-04 05:00:00
PRD0000226,MZ-TG-E202,MC044,2025-12-08,121,121,Completed,2025-12-08 10:15:00,2025-12-08 21:15:00
PRD0000227,MZ-FG-E16,MC005,2025-03-11,9,6,In Progress,2025-03-11 05:30:00,2025-03-11 09:30:00
PRD0000228,MZ-TG-Y120,MC031,2025-05-24,13,13,Completed,2025-05-24 06:15:00,2025-05-24 09:15:00
PRD0000229,MZ-TG-A26,MC038,2025-06-10,74,71,Completed,2025-06-10 06:45:00,2025-06-10 12:45:00
PRD0000230,MZ-TG-E202,MC017,2025-10-04,48,45,Completed,2025-10-04 23:45:00,2025-10-05 03:45:00
PRD0000231,MZ-TG-A20,MC004,2025-09-18,51,47,Completed,2025-09-18 22:15:00,2025-09-19 02:15:00
PRD0000232,MZ-FG-E102,MC024,2026-02-19,94,85,Completed,2026-02-19 21:45:00,2026-02-20 07:45:00
PRD0000233,MZ-FG-E17,MC028,2025-02-06,83,83,Completed,2025-02-06 06:15:00,2025-02-06 14:15:00
PRD0000234,MZ-TG-A26,MC023,2026-05-02,59,58,Completed,2026-05-02 10:15:00,2026-05-02 12:15:00
PRD0000235,M1,MC012,2025-02-16,80,0,Scheduled,2025-02-16 14:30:00,2025-02-16 18:30:00
PRD0000236,MZ-TG-Y240,MC045,2026-02-06,138,94,In Progress,2026-02-06 08:45:00,2026-02-06 13:45:00
PRD0000237,MZ-TG-A26,MC013,2026-04-21,31,0,Scheduled,2026-04-21 12:00:00,2026-04-21 15:00:00
PRD0000238,MZ-FG-M550,MC036,2025-10-10,25,23,Completed,2025-10-10 11:30:00,2025-10-10 21:30:00
PRD0000239,TG11,MC037,2025-03-21,142,133,Completed,2025-03-21 19:00:00,2025-03-22 00:00:00
PRD0000240,MZ-FG-E108,MC031,2025-12-18,122,118,Completed,2025-12-18 16:00:00,2025-12-19 06:00:00
PRD0000241,MZ-FG-C900,MC017,2025-10-26,43,42,Completed,2025-10-26 02:15:00,2025-10-26 09:15:00
PRD0000242,MZ-TG-SR01,MC050,2025-12-01,24,22,Completed,2025-12-01 07:15:00,2025-12-01 10:15:00
PRD0000243,M-01,MC040,2025-11-21,45,42,Completed,2025-11-21 16:30:00,2025-11-21 22:30:00
PRD0000244,MZ-FG-E108,MC038,2026-03-08,23,21,Completed,2026-03-08 08:15:00,2026-03-08 14:15:00
PRD0000245,M1,MC012,2026-01-19,31,30,Delayed,2026-01-19 00:00:00,2026-01-19 09:00:00
PRD0000246,MZ-FG-R200,MC015,2025-07-18,167,163,Completed,2025-07-18 10:15:00,2025-07-18 18:15:00
PRD0000247,MZ-TG-A26,MC013,2026-04-13,14,12,Completed,2026-04-13 19:30:00,2026-04-13 22:30:00
PRD0000248,FG226,MC002,2025-01-04,92,89,Completed,2025-01-04 03:00:00,2025-01-04 11:00:00
PRD0000249,MZ-TG-A25,MC046,2026-01-08,118,117,Completed,2026-01-08 09:30:00,2026-01-08 14:30:00
PRD0000250,MZ-TG-SR01,MC007,2025-04-01,24,21,Completed,2025-04-01 16:45:00,2025-04-01 21:45:00
PRD0000251,MZ-FG-C10,MC023,2025-10-03,22,19,Completed,2025-10-03 18:45:00,2025-10-03 22:45:00
PRD0000252,MZ-FG-C900,MC030,2025-04-29,29,29,Completed,2025-04-29 19:00:00,2025-04-30 00:00:00
PRD0000253,MZ-FG-C900,MC044,2025-03-16,58,58,Completed,2025-03-16 04:15:00,2025-03-16 09:15:00
PRD0000254,MZ-FG-M525,MC011,2025-11-09,29,25,Completed,2025-11-09 17:30:00,2025-11-10 03:30:00
PRD0000255,MZ-FG-C20,MC045,2025-01-24,28,26,Completed,2025-01-24 17:30:00,2025-01-24 23:30:00
PRD0000256,MZ-FG-C10,MC037,2025-10-14,49,0,Scheduled,2025-10-14 14:45:00,2025-10-14 18:45:00
PRD0000257,MZ-FG-M525,MC037,2026-04-03,26,25,Completed,2026-04-03 06:15:00,2026-04-03 09:15:00
PRD0000258,M-01,MC037,2026-01-14,63,60,Completed,2026-01-14 20:45:00,2026-01-15 02:45:00
PRD0000259,MZ-FG-C10,MC019,2025-05-30,28,27,Completed,2025-05-30 09:30:00,2025-05-30 10:30:00
PRD0000260,MZ-FG-C20,MC035,2025-08-04,31,30,Completed,2025-08-04 10:00:00,2025-08-04 15:00:00
PRD0000261,MZ-FG-R200,MC019,2026-03-04,29,25,Completed,2026-03-04 09:30:00,2026-03-04 18:30:00
PRD0000262,MZ-FG-C900,MC006,2025-11-23,84,84,Completed,2025-11-23 17:45:00,2025-11-23 21:45:00
PRD0000263,MZ-FG-C950,MC038,2025-04-05,68,57,Completed,2025-04-05 10:30:00,2025-04-05 19:30:00
PRD0000264,MZ-TG-A27,MC033,2025-02-09,137,131,Completed,2025-02-09 09:00:00,2025-02-09 16:00:00
PRD0000265,MZ-TG-Y120,MC004,2025-03-24,48,45,Delayed,2025-03-24 05:30:00,2025-03-24 08:30:00
PRD0000266,FG226,MC013,2025-01-19,30,2,Cancelled,2025-01-19 13:45:00,2025-01-19 18:45:00
PRD0000267,MZ-TG-A27,MC050,2026-02-27,53,49,Completed,2026-02-27 13:00:00,2026-02-27 16:00:00
PRD0000268,MZ-FG-E16,MC017,2025-05-24,36,33,Completed,2025-05-24 00:30:00,2025-05-24 11:30:00
PRD0000269,MZ-FG-C900,MC010,2026-06-24,62,61,Completed,2026-06-24 21:30:00,2026-06-25 01:30:00
PRD0000270,MZ-TG-Y240,MC032,2025-02-19,48,44,Completed,2025-02-19 22:00:00,2025-02-20 05:00:00
PRD0000271,MZ-FG-R200,MC008,2026-05-22,31,29,Completed,2026-05-22 13:30:00,2026-05-22 17:30:00
PRD0000272,MZ-FG-C990,MC014,2025-05-23,66,66,Delayed,2025-05-23 09:00:00,2025-05-23 14:00:00
PRD0000273,MZ-FG-R300,MC017,2026-04-30,88,86,Completed,2026-04-30 06:00:00,2026-04-30 13:00:00
PRD0000274,MZ-TG-Y120,MC040,2025-10-20,82,79,Completed,2025-10-20 03:00:00,2025-10-20 08:00:00
PRD0000275,MZ-FG-C21,MC045,2025-04-26,19,17,Delayed,2025-04-26 07:15:00,2025-04-26 13:15:00
PRD0000276,MZ-FG-C990,MC029,2025-07-24,184,52,In Progress,2025-07-24 08:45:00,2025-07-24 18:45:00
PRD0000277,MZ-TG-Y120,MC037,2025-02-25,83,83,Completed,2025-02-25 15:45:00,2025-02-25 22:45:00
PRD0000278,MZ-TG-A27,MC002,2025-11-30,40,38,Completed,2025-11-30 11:45:00,2025-11-30 14:45:00
PRD0000279,MZ-TG-A25,MC032,2026-04-14,88,88,Delayed,2026-04-14 07:45:00,2026-04-14 11:45:00
PRD0000280,MZ-TG-Y200,MC048,2025-06-21,94,92,Completed,2025-06-21 01:00:00,2025-06-21 06:00:00
PRD0000281,TG11,MC019,2026-06-04,48,45,Delayed,2026-06-04 20:45:00,2026-06-05 04:45:00
PRD0000282,MZ-TG-A26,MC018,2025-09-29,67,51,In Progress,2025-09-29 11:30:00,2025-09-29 20:30:00
PRD0000283,MZ-FG-E108,MC003,2025-11-12,101,94,Completed,2025-11-12 10:15:00,2025-11-12 16:15:00
PRD0000284,MZ-FG-R200,MC009,2025-10-12,36,35,Completed,2025-10-12 12:30:00,2025-10-12 21:30:00
PRD0000285,MZ-TG-A27,MC035,2026-01-16,21,20,Completed,2026-01-16 17:45:00,2026-01-17 03:45:00
PRD0000286,MZ-FG-R100,MC042,2025-02-04,60,53,Completed,2025-02-04 05:30:00,2025-02-04 21:30:00
PRD0000287,TG11,MC024,2025-12-14,35,33,Completed,2025-12-14 08:00:00,2025-12-14 21:00:00
PRD0000288,FG226,MC033,2026-03-22,39,37,Completed,2026-03-22 20:30:00,2026-03-23 07:30:00
PRD0000289,MZ-TG-A25,MC032,2025-03-29,65,64,Completed,2025-03-29 06:15:00,2025-03-29 11:15:00
PRD0000290,MZ-FG-P010,MC048,2025-11-30,50,18,In Progress,2025-11-30 20:45:00,2025-11-30 22:45:00
PRD0000291,MZ-FG-E17,MC013,2025-08-10,101,101,Completed,2025-08-10 10:00:00,2025-08-10 13:00:00
PRD0000292,MZ-TG-Y240,MC048,2026-05-11,28,0,Cancelled,2026-05-11 17:30:00,2026-05-11 20:30:00
PRD0000293,MZ-TG-A25,MC050,2025-08-26,25,0,Scheduled,2025-08-26 10:30:00,2025-08-26 18:30:00
PRD0000294,MZ-FG-C900,MC043,2025-01-04,42,39,Delayed,2025-01-04 16:15:00,2025-01-04 20:15:00
PRD0000295,MZ-TG-Y120,MC032,2025-01-07,33,7,In Progress,2025-01-07 04:30:00,2025-01-07 09:30:00
PRD0000296,MZ-FG-C950,MC047,2026-01-31,32,0,Scheduled,2026-01-31 22:00:00,2026-02-01 05:00:00
PRD0000297,MZ-FG-E15,MC028,2025-07-26,76,71,Completed,2025-07-26 11:15:00,2025-07-27 04:15:00
PRD0000298,MZ-FG-M550,MC035,2025-08-30,99,93,Completed,2025-08-30 04:00:00,2025-08-30 10:00:00
PRD0000299,MZ-TG-A25,MC006,2026-04-23,74,43,In Progress,2026-04-23 12:15:00,2026-04-23 15:15:00
PRD0000300,MZ-FG-M500,MC037,2026-04-02,54,50,Completed,2026-04-02 09:00:00,2026-04-02 17:00:00
PRD0000301,MZ-TG-A25,MC036,2025-07-24,77,73,Delayed,2025-07-24 21:00:00,2025-07-25 05:00:00
PRD0000302,MZ-TG-A20,MC034,2025-02-22,76,76,Completed,2025-02-22 21:15:00,2025-02-23 04:15:00
PRD0000303,MZ-FG-E15,MC049,2026-02-07,55,27,In Progress,2026-02-07 07:15:00,2026-02-07 11:15:00
PRD0000304,MZ-FG-C20,MC010,2025-07-09,29,28,Completed,2025-07-09 17:30:00,2025-07-09 23:30:00
PRD0000305,MZ-FG-M550,MC033,2025-07-26,23,21,Completed,2025-07-26 03:15:00,2025-07-26 10:15:00
PRD0000306,MZ-FG-E102,MC034,2026-05-04,60,59,Delayed,2026-05-04 17:30:00,2026-05-04 20:30:00
PRD0000307,MZ-FG-E102,MC001,2025-06-07,30,7,In Progress,2025-06-07 23:00:00,2025-06-08 03:00:00
PRD0000308,MZ-FG-R200,MC028,2026-01-03,74,74,Completed,2026-01-03 15:30:00,2026-01-03 17:30:00
PRD0000309,MZ-FG-E108,MC009,2026-04-07,33,30,Completed,2026-04-07 19:45:00,2026-04-07 23:45:00
PRD0000310,MZ-FG-E17,MC010,2025-06-17,22,20,Completed,2025-06-17 15:00:00,2025-06-17 19:00:00
PRD0000311,MZ-FG-E16,MC042,2025-04-28,110,96,Completed,2025-04-28 07:30:00,2025-04-28 12:30:00
PRD0000312,MZ-FG-M525,MC023,2025-01-02,86,80,Completed,2025-01-02 15:30:00,2025-01-03 03:30:00
PRD0000313,M1,MC035,2026-05-30,101,99,Completed,2026-05-30 18:45:00,2026-05-31 07:45:00
PRD0000314,MZ-FG-E17,MC007,2025-06-28,79,79,Completed,2025-06-28 03:15:00,2025-06-28 05:15:00
PRD0000315,MZ-FG-C900,MC044,2026-04-25,70,32,In Progress,2026-04-25 09:15:00,2026-04-25 13:15:00
PRD0000316,MZ-FG-E101,MC042,2025-04-29,39,37,Completed,2025-04-29 20:15:00,2025-04-30 05:15:00
PRD0000317,MZ-FG-C900,MC031,2025-05-04,80,73,Completed,2025-05-04 07:00:00,2025-05-04 14:00:00
PRD0000318,MZ-TG-A25,MC029,2026-05-24,69,19,Cancelled,2026-05-24 04:15:00,2026-05-24 08:15:00
PRD0000319,MZ-TG-E202,MC049,2025-03-09,107,92,Completed,2025-03-09 21:00:00,2025-03-10 04:00:00
PRD0000320,MZ-TG-SR01,MC005,2026-01-27,37,34,Delayed,2026-01-27 19:45:00,2026-01-28 12:45:00
PRD0000321,MZ-FG-E102,MC037,2026-06-14,55,52,Completed,2026-06-14 09:45:00,2026-06-15 00:45:00
PRD0000322,CM-FL-V00,MC030,2026-05-02,72,68,Completed,2026-05-02 23:15:00,2026-05-03 07:15:00
PRD0000323,MZ-FG-E101,MC040,2025-12-05,65,59,Delayed,2025-12-05 10:00:00,2025-12-05 14:00:00
PRD0000324,MZ-FG-C10,MC006,2026-01-05,37,24,In Progress,2026-01-05 20:15:00,2026-01-06 01:15:00
PRD0000325,MZ-FG-E15,MC010,2026-04-02,40,40,Delayed,2026-04-02 14:30:00,2026-04-02 17:30:00
PRD0000326,MZ-FG-E101,MC004,2026-06-25,50,49,Completed,2026-06-25 22:15:00,2026-06-26 07:15:00
PRD0000327,M1,MC048,2025-10-13,30,29,Completed,2025-10-13 11:45:00,2025-10-13 17:45:00
PRD0000328,MZ-FG-C900,MC013,2025-06-23,25,24,Completed,2025-06-23 09:45:00,2025-06-23 15:45:00
PRD0000329,MZ-TG-A20,MC038,2025-05-24,30,30,Completed,2025-05-24 07:30:00,2025-05-24 12:30:00
PRD0000330,CM-FL-V00,MC041,2026-02-15,24,24,Completed,2026-02-15 22:45:00,2026-02-16 03:45:00
PRD0000331,MZ-FG-M500,MC025,2025-04-29,48,48,Completed,2025-04-29 00:00:00,2025-04-29 10:00:00
PRD0000332,MZ-TG-A25,MC047,2026-06-03,18,16,Completed,2026-06-03 15:15:00,2026-06-03 20:15:00
PRD0000333,MZ-FG-E15,MC005,2025-09-09,45,21,In Progress,2025-09-09 23:30:00,2025-09-10 04:30:00
PRD0000334,MZ-FG-E101,MC012,2026-06-06,153,144,Completed,2026-06-06 21:30:00,2026-06-07 06:30:00
PRD0000335,CM-FL-V00,MC046,2025-01-04,50,22,In Progress,2025-01-04 09:15:00,2025-01-04 15:15:00
PRD0000336,MZ-TG-A26,MC011,2025-06-09,64,61,Delayed,2025-06-09 14:00:00,2025-06-09 16:00:00
PRD0000337,M-01,MC001,2025-09-18,34,33,Completed,2025-09-18 13:15:00,2025-09-18 22:15:00
PRD0000338,MZ-FG-E17,MC045,2025-04-02,114,108,Completed,2025-04-02 20:00:00,2025-04-03 05:00:00
PRD0000339,MZ-FG-C21,MC022,2025-10-11,84,79,Completed,2025-10-11 10:15:00,2025-10-11 13:15:00
PRD0000340,MZ-FG-C21,MC006,2025-06-02,46,46,Completed,2025-06-02 21:15:00,2025-06-03 06:15:00
PRD0000341,MZ-FG-M525,MC047,2025-05-31,95,37,In Progress,2025-05-31 23:00:00,2025-06-01 04:00:00
PRD0000342,M-01,MC045,2025-05-13,49,48,Completed,2025-05-13 01:00:00,2025-05-13 09:00:00
PRD0000343,MZ-FG-P010,MC050,2026-05-26,30,7,Cancelled,2026-05-26 22:00:00,2026-05-27 04:00:00
PRD0000344,M1,MC019,2026-01-17,45,45,Completed,2026-01-17 23:15:00,2026-01-18 02:15:00
PRD0000345,MZ-TG-SR01,MC009,2025-04-18,93,85,Completed,2025-04-18 02:30:00,2025-04-18 06:30:00
PRD0000346,MZ-TG-A25,MC011,2026-02-01,29,28,Completed,2026-02-01 19:30:00,2026-02-01 23:30:00
PRD0000347,M1,MC041,2025-04-28,50,48,Completed,2025-04-28 09:00:00,2025-04-28 13:00:00
PRD0000348,MZ-FG-E16,MC007,2025-11-18,41,38,Delayed,2025-11-18 14:45:00,2025-11-18 16:45:00
PRD0000349,MZ-FG-C21,MC050,2025-01-12,88,84,Completed,2025-01-12 19:30:00,2025-01-13 02:30:00
PRD0000350,MZ-FG-M500,MC039,2025-07-21,46,44,Completed,2025-07-21 08:00:00,2025-07-21 18:00:00
PRD0000351,MZ-FG-E101,MC010,2026-06-11,16,0,Scheduled,2026-06-11 22:15:00,2026-06-12 01:15:00
PRD0000352,MZ-FG-P010,MC003,2026-01-27,23,21,Completed,2026-01-27 05:15:00,2026-01-27 12:15:00
PRD0000353,MZ-TG-A20,MC027,2025-06-12,34,33,Completed,2025-06-12 21:45:00,2025-06-13 00:45:00
PRD0000354,MZ-TG-A27,MC044,2025-11-06,56,5,Cancelled,2025-11-06 09:00:00,2025-11-06 14:00:00
PRD0000355,MZ-TG-A26,MC006,2025-07-06,29,6,In Progress,2025-07-06 02:00:00,2025-07-06 07:00:00
PRD0000356,MZ-TG-SR01,MC029,2026-06-08,37,34,Delayed,2026-06-08 21:30:00,2026-06-09 04:30:00
PRD0000357,MZ-FG-E101,MC005,2025-03-05,112,100,Completed,2025-03-05 16:00:00,2025-03-05 23:00:00
PRD0000358,MZ-FG-C900,MC022,2025-11-24,71,70,Completed,2025-11-24 21:45:00,2025-11-25 02:45:00
PRD0000359,MZ-TG-A27,MC007,2025-09-03,58,58,Completed,2025-09-03 13:15:00,2025-09-03 18:15:00
PRD0000360,MZ-FG-C990,MC045,2026-05-15,53,51,Delayed,2026-05-15 21:15:00,2026-05-16 00:15:00
PRD0000361,MZ-FG-E103,MC014,2025-06-12,69,63,Completed,2025-06-12 07:30:00,2025-06-12 11:30:00
PRD0000362,MZ-FG-M550,MC038,2025-08-25,43,42,Completed,2025-08-25 00:00:00,2025-08-25 03:00:00
PRD0000363,MZ-FG-E17,MC029,2025-09-25,43,40,Completed,2025-09-25 17:45:00,2025-09-26 00:45:00
PRD0000364,MZ-TG-A20,MC037,2026-04-30,130,127,Completed,2026-04-30 06:15:00,2026-04-30 08:15:00
PRD0000365,MZ-TG-A27,MC036,2025-08-25,118,40,In Progress,2025-08-25 16:30:00,2025-08-25 21:30:00
PRD0000366,MZ-FG-C950,MC019,2026-06-27,35,35,Completed,2026-06-27 19:30:00,2026-06-28 06:30:00
PRD0000367,MZ-FG-R300,MC027,2026-01-22,41,37,Delayed,2026-01-22 17:00:00,2026-01-22 19:00:00
PRD0000368,MZ-FG-R200,MC049,2025-04-19,160,154,Completed,2025-04-19 10:45:00,2025-04-19 16:45:00
PRD0000369,MZ-FG-M525,MC048,2025-09-03,71,65,Completed,2025-09-03 10:00:00,2025-09-03 13:00:00
PRD0000370,MZ-TG-Y120,MC005,2025-07-24,107,100,Completed,2025-07-24 14:15:00,2025-07-24 21:15:00
PRD0000371,MZ-FG-C950,MC042,2025-06-08,82,79,Completed,2025-06-08 12:15:00,2025-06-08 17:15:00
PRD0000372,M1,MC004,2026-04-25,263,263,Completed,2026-04-25 11:15:00,2026-04-25 15:15:00
PRD0000373,MZ-TG-A25,MC044,2025-12-21,50,50,Completed,2025-12-21 08:30:00,2025-12-22 00:30:00
PRD0000374,MZ-FG-E103,MC014,2025-07-14,126,119,Completed,2025-07-14 11:30:00,2025-07-14 15:30:00
PRD0000375,MZ-FG-C20,MC023,2025-08-19,52,52,Completed,2025-08-19 17:00:00,2025-08-20 00:00:00
PRD0000376,MZ-FG-C990,MC009,2026-05-01,96,92,Completed,2026-05-01 14:15:00,2026-05-01 23:15:00
PRD0000377,FG226,MC015,2026-06-21,56,50,Completed,2026-06-21 10:00:00,2026-06-21 15:00:00
PRD0000378,MZ-TG-Y120,MC008,2026-04-27,26,26,Completed,2026-04-27 07:45:00,2026-04-27 12:45:00
PRD0000379,MZ-FG-C21,MC024,2026-02-06,51,17,In Progress,2026-02-06 23:15:00,2026-02-07 05:15:00
PRD0000380,CM-FL-V00,MC045,2025-03-30,63,59,Completed,2025-03-30 07:00:00,2025-03-31 04:00:00
PRD0000381,MZ-FG-C20,MC037,2025-07-17,45,0,Scheduled,2025-07-17 23:30:00,2025-07-18 03:30:00
PRD0000382,M1,MC024,2025-01-21,23,14,In Progress,2025-01-21 07:45:00,2025-01-22 02:45:00
PRD0000383,MZ-FG-C990,MC026,2025-12-11,30,28,Delayed,2025-12-11 14:15:00,2025-12-11 21:15:00
PRD0000384,MZ-FG-E102,MC008,2025-02-10,65,22,In Progress,2025-02-10 06:00:00,2025-02-10 13:00:00
PRD0000385,MZ-FG-C21,MC039,2025-06-02,81,53,In Progress,2025-06-02 10:15:00,2025-06-02 14:15:00
PRD0000386,MZ-FG-R200,MC013,2026-06-01,102,99,Completed,2026-06-01 17:15:00,2026-06-02 04:15:00
PRD0000387,MZ-FG-M525,MC016,2025-07-10,23,14,In Progress,2025-07-10 02:45:00,2025-07-10 12:45:00
PRD0000388,MZ-TG-E202,MC004,2025-03-20,79,79,Completed,2025-03-20 21:00:00,2025-03-21 02:00:00
PRD0000389,MZ-TG-Y240,MC035,2025-07-06,133,126,Completed,2025-07-06 07:15:00,2025-07-06 13:15:00
PRD0000390,MZ-FG-C20,MC020,2025-11-14,85,82,Delayed,2025-11-14 17:45:00,2025-11-15 01:45:00
PRD0000391,MZ-TG-Y120,MC013,2025-07-03,36,32,Completed,2025-07-03 11:45:00,2025-07-03 15:45:00
PRD0000392,MZ-TG-Y120,MC009,2026-01-08,40,36,Completed,2026-01-08 02:45:00,2026-01-08 07:45:00
PRD0000393,MZ-TG-A26,MC011,2025-04-19,122,118,Completed,2025-04-19 13:00:00,2025-04-19 20:00:00
PRD0000394,M-01,MC021,2025-04-14,38,38,Completed,2025-04-14 20:45:00,2025-04-15 04:45:00
PRD0000395,TG11,MC014,2025-08-21,51,50,Delayed,2025-08-21 03:00:00,2025-08-21 07:00:00
PRD0000396,MZ-FG-C10,MC040,2025-11-19,36,17,In Progress,2025-11-19 20:00:00,2025-11-19 23:00:00
PRD0000397,MZ-TG-A20,MC018,2026-02-26,213,213,Completed,2026-02-26 17:15:00,2026-02-27 01:15:00
PRD0000398,MZ-FG-C20,MC022,2025-10-15,65,63,Delayed,2025-10-15 00:15:00,2025-10-15 06:15:00
PRD0000399,MZ-FG-P010,MC016,2025-05-22,25,21,Completed,2025-05-22 15:45:00,2025-05-22 21:45:00
PRD0000400,MZ-FG-C900,MC022,2026-04-05,79,58,In Progress,2026-04-05 21:15:00,2026-04-05 23:15:00
PRD0000401,MZ-FG-C990,MC019,2025-11-01,56,53,Delayed,2025-11-01 12:30:00,2025-11-01 21:30:00
PRD0000402,MZ-TG-E202,MC033,2025-05-03,31,27,Completed,2025-05-03 16:00:00,2025-05-04 05:00:00
PRD0000403,MZ-TG-Y200,MC044,2026-02-06,119,119,Completed,2026-02-06 03:30:00,2026-02-06 10:30:00
PRD0000404,MZ-FG-M525,MC034,2025-11-22,63,59,Completed,2025-11-22 15:00:00,2025-11-22 21:00:00
PRD0000405,CM-FL-V00,MC048,2025-03-19,14,13,Completed,2025-03-19 05:30:00,2025-03-19 14:30:00
PRD0000406,MZ-FG-E15,MC033,2025-01-25,59,45,In Progress,2025-01-25 03:15:00,2025-01-25 08:15:00
PRD0000407,M1,MC020,2025-08-19,55,54,Completed,2025-08-19 05:15:00,2025-08-19 11:15:00
PRD0000408,MZ-FG-M550,MC029,2025-12-27,32,30,Completed,2025-12-27 14:30:00,2025-12-27 18:30:00
PRD0000409,MZ-FG-R100,MC025,2025-08-03,30,28,Completed,2025-08-03 08:15:00,2025-08-03 16:15:00
PRD0000410,MZ-TG-A20,MC015,2025-01-13,24,23,Completed,2025-01-13 05:00:00,2025-01-13 11:00:00
PRD0000411,MZ-FG-C21,MC009,2025-03-23,41,38,Completed,2025-03-23 07:30:00,2025-03-23 17:30:00
PRD0000412,MZ-FG-E101,MC005,2025-03-03,66,61,Delayed,2025-03-03 20:00:00,2025-03-04 02:00:00
PRD0000413,MZ-FG-E103,MC018,2026-06-13,67,64,Completed,2026-06-13 02:15:00,2026-06-13 11:15:00
PRD0000414,CM-FL-V00,MC039,2026-04-07,71,19,In Progress,2026-04-07 05:15:00,2026-04-07 09:15:00
PRD0000415,MZ-TG-A27,MC024,2026-03-15,167,167,Completed,2026-03-15 00:15:00,2026-03-15 08:15:00
PRD0000416,MZ-FG-M525,MC044,2025-05-21,27,25,Completed,2025-05-21 12:00:00,2025-05-21 14:00:00
PRD0000417,MZ-FG-E16,MC024,2025-03-02,54,52,Completed,2025-03-02 15:30:00,2025-03-03 05:30:00
PRD0000418,MZ-FG-E15,MC024,2026-02-17,20,5,In Progress,2026-02-17 01:00:00,2026-02-17 08:00:00
PRD0000419,MZ-FG-E103,MC003,2025-02-10,57,40,In Progress,2025-02-10 20:30:00,2025-02-11 04:30:00
PRD0000420,MZ-TG-Y240,MC029,2026-03-24,22,21,Completed,2026-03-24 13:00:00,2026-03-24 21:00:00
PRD0000421,MZ-FG-R200,MC041,2025-11-28,42,41,Completed,2025-11-28 22:30:00,2025-11-29 06:30:00
PRD0000422,MZ-TG-Y120,MC029,2025-08-16,77,56,In Progress,2025-08-16 13:15:00,2025-08-16 19:15:00
PRD0000423,M1,MC047,2025-07-13,80,75,Completed,2025-07-13 12:15:00,2025-07-13 15:15:00
PRD0000424,MZ-FG-C10,MC046,2025-03-27,19,18,Completed,2025-03-27 03:00:00,2025-03-27 06:00:00
PRD0000425,MZ-FG-C21,MC011,2026-01-16,32,32,Completed,2026-01-16 07:00:00,2026-01-16 11:00:00
PRD0000426,MZ-FG-R300,MC001,2026-01-10,22,21,Completed,2026-01-10 02:00:00,2026-01-10 08:00:00
PRD0000427,MZ-FG-M550,MC017,2025-02-03,48,44,Completed,2025-02-03 14:15:00,2025-02-03 18:15:00
PRD0000428,MZ-FG-E15,MC010,2026-02-02,39,37,Completed,2026-02-02 12:30:00,2026-02-02 16:30:00
PRD0000429,TG11,MC024,2025-05-04,42,42,Delayed,2025-05-04 12:45:00,2025-05-04 17:45:00
PRD0000430,MZ-FG-C20,MC011,2026-06-25,37,35,Completed,2026-06-25 19:15:00,2026-06-25 23:15:00
PRD0000431,MZ-TG-Y200,MC009,2025-09-19,14,13,Completed,2025-09-19 15:30:00,2025-09-20 01:30:00
PRD0000432,MZ-FG-E102,MC018,2025-10-17,43,39,Completed,2025-10-17 22:00:00,2025-10-18 03:00:00
PRD0000433,MZ-FG-E17,MC034,2025-11-09,41,0,Scheduled,2025-11-09 00:45:00,2025-11-09 09:45:00
PRD0000434,MZ-TG-Y200,MC043,2025-09-13,41,38,Completed,2025-09-13 06:00:00,2025-09-13 14:00:00
PRD0000435,MZ-TG-E202,MC013,2026-04-05,32,29,Completed,2026-04-05 09:00:00,2026-04-05 13:00:00
PRD0000436,M-01,MC029,2026-02-15,80,17,In Progress,2026-02-15 03:00:00,2026-02-15 08:00:00
PRD0000437,FG226,MC034,2026-03-03,24,22,Completed,2026-03-03 05:00:00,2026-03-03 11:00:00
PRD0000438,MZ-FG-M500,MC035,2025-02-15,43,41,Completed,2025-02-15 17:15:00,2025-02-16 00:15:00
PRD0000439,MZ-TG-Y200,MC034,2025-04-20,51,0,Scheduled,2025-04-20 21:00:00,2025-04-21 03:00:00
PRD0000440,MZ-FG-M550,MC041,2025-07-14,55,53,Completed,2025-07-14 03:00:00,2025-07-14 06:00:00
PRD0000441,MZ-FG-E108,MC025,2025-01-26,106,100,Completed,2025-01-26 14:45:00,2025-01-27 01:45:00
PRD0000442,MZ-FG-E15,MC044,2025-01-21,33,17,In Progress,2025-01-21 02:00:00,2025-01-21 08:00:00
PRD0000443,MZ-TG-A27,MC037,2025-12-28,50,49,Completed,2025-12-28 18:45:00,2025-12-28 22:45:00
PRD0000444,MZ-TG-A20,MC005,2026-04-14,38,37,Completed,2026-04-14 04:45:00,2026-04-14 12:45:00
PRD0000445,MZ-FG-R300,MC031,2026-03-27,103,103,Completed,2026-03-27 04:30:00,2026-03-27 06:30:00
PRD0000446,MZ-FG-E16,MC045,2025-03-26,139,70,In Progress,2025-03-26 12:15:00,2025-03-26 19:15:00
PRD0000447,MZ-FG-E103,MC026,2026-02-06,76,71,Completed,2026-02-06 18:00:00,2026-02-06 20:00:00
PRD0000448,MZ-FG-E103,MC011,2026-04-24,53,53,Delayed,2026-04-24 08:30:00,2026-04-24 09:30:00
PRD0000449,MZ-TG-Y200,MC030,2025-03-10,78,78,Delayed,2025-03-10 05:15:00,2025-03-10 08:15:00
PRD0000450,MZ-FG-C10,MC016,2025-11-08,53,50,Completed,2025-11-08 11:00:00,2025-11-08 15:00:00
