po_item_id,po_id,material_id,quantity,unit_price,total_value,delivery_status
POI00000410,PO0000196,MAT00298,56,35.48,1986.88,Delivered
POI00000411,PO0000197,MAT00039,34,177.55,6036.7,Delivered
POI00000412,PO0000197,MAT00039,17,181.61,3087.37,Delivered
POI00000413,PO0000197,MAT00044,5,535.25,2676.25,Delivered
POI00000414,PO0000198,MAT00042,15,49.15,737.25,Delivered
POI00000415,PO0000198,MAT00029,9,219.17,1972.53,Delivered
POI00000416,PO0000199,MAT00009,7,407.36,2851.52,Delivered
POI00000417,PO0000199,MAT00023,16,561.84,8989.44,Delivered
POI00000418,PO0000200,MAT00269,37,291.61,10789.57,Delivered
POI00000419,PO0000201,MAT00083,20,60.66,1213.2,Delivered
POI00000420,PO0000201,MAT00094,21,108.44,2277.24,Delivered
POI00000421,PO0000202,MAT00283,11,49.42,543.62,Pending
POI00000422,PO0000203,MAT00066,213,127.34,27123.42,Delivered
POI00000423,PO0000203,MAT00066,12,138.25,1659.0,Delivered
POI00000424,PO0000203,MAT00061,19,266.74,5068.06,Delivered
POI00000425,PO0000203,MAT00066,37,138.78,5134.86,Delivered
POI00000426,PO0000204,MAT00193,15,83.19,1247.85,Partially Delivered
POI00000427,PO0000205,MAT00217,61,133.35,8134.35,Partially Delivered
POI00000428,PO0000206,MAT00295,43,83.83,3604.69,Pending
POI00000429,PO0000206,MAT00278,70,1449.05,101433.5,Pending
POI00000430,PO0000207,MAT00242,40,193.01,7720.4,Delivered
POI00000431,PO0000207,MAT00242,19,169.93,3228.67,Delivered
POI00000432,PO0000207,MAT00242,4,174.71,698.84,Delivered
POI00000433,PO0000208,MAT00220,2,290.15,580.3,Delivered
POI00000434,PO0000209,MAT00201,84,145.42,12215.28,Delivered
POI00000435,PO0000209,MAT00201,6,143.16,858.96,Delivered
POI00000436,PO0000209,MAT00201,12,147.92,1775.04,Delivered
POI00000437,PO0000210,MAT00202,6,59.32,355.92,Delivered
POI00000438,PO0000211,MAT00292,18,122.49,2204.82,Delivered
POI00000439,PO0000211,MAT00290,14,1508.2,21114.8,Delivered
POI00000440,PO0000212,MAT00179,22,84.62,1861.64,Delivered
POI00000441,PO0000212,MAT00192,13,191.42,2488.46,Delivered
POI00000442,PO0000212,MAT00192,4,172.04,688.16,Delivered
POI00000443,PO0000212,MAT00192,444,178.34,79182.96,Delivered
POI00000444,PO0000213,MAT00017,10,385.87,3858.7,Delivered
POI00000445,PO0000213,MAT00055,13,10.22,132.86,Delivered
POI00000446,PO0000214,MAT00221,11,139.76,1537.36,Partially Delivered
POI00000447,PO0000214,MAT00205,8,135.82,1086.56,Cancelled
POI00000448,PO0000215,MAT00110,25,506.81,12670.25,Delivered
POI00000449,PO0000215,MAT00110,11,542.94,5972.34,Delivered
POI00000450,PO0000215,MAT00110,12,477.61,5731.32,Delivered
POI00000451,PO0000215,MAT00113,9,1262.31,11360.79,Delivered
POI00000452,PO0000216,MAT00173,47,298.54,14031.38,Delivered
POI00000453,PO0000217,MAT00149,9,22.52,202.68,Delivered
POI00000454,PO0000218,MAT00118,24,597.75,14346.0,Delivered
POI00000455,PO0000218,MAT00124,63,138.55,8728.65,Delivered
POI00000456,PO0000219,MAT00089,8,542.05,4336.4,Delivered
POI00000457,PO0000220,MAT00002,53,103.23,5471.19,Delivered
POI00000458,PO0000220,MAT00002,17,122.39,2080.63,Delivered
POI00000459,PO0000220,MAT00002,12,122.41,1468.92,Delivered
POI00000460,PO0000220,MAT00019,42,312.84,13139.28,Delivered
POI00000461,PO0000221,MAT00285,26,68.79,1788.54,Pending
POI00000462,PO0000221,MAT00281,10,73.19,731.9,Cancelled
POI00000463,PO0000221,MAT00298,99,34.37,3402.63,Partially Delivered
POI00000464,PO0000222,MAT00030,22,257.82,5672.04,Pending
POI00000465,PO0000222,MAT00050,81,144.87,11734.47,Cancelled
POI00000466,PO0000223,MAT00212,27,42.46,1146.42,Delivered
POI00000467,PO0000224,MAT00223,15,223.22,3348.3,Delivered
POI00000468,PO0000224,MAT00205,53,161.16,8541.48,Delivered
POI00000469,PO0000225,MAT00013,9,104.76,942.84,Partially Delivered
POI00000470,PO0000225,MAT00016,38,526.33,20000.54,Cancelled
POI00000471,PO0000226,MAT00083,34,58.74,1997.16,Delivered
POI00000472,PO0000227,MAT00202,7,56.94,398.58,Delivered
POI00000473,PO0000228,MAT00229,15,399.24,5988.6,Delivered
POI00000474,PO0000228,MAT00230,66,443.31,29258.46,Delivered
POI00000475,PO0000228,MAT00230,25,430.53,10763.25,Delivered
POI00000476,PO0000229,MAT00258,54,101.58,5485.32,Delivered
POI00000477,PO0000230,MAT00118,6,652.77,3916.62,Delivered
POI00000478,PO0000230,MAT00108,17,1316.72,22384.24,Delivered
POI00000479,PO0000231,MAT00276,31,58.35,1808.85,Delivered
POI00000480,PO0000232,MAT00272,44,1246.65,54852.6,Delivered
POI00000481,PO0000232,MAT00253,11,114.98,1264.78,Pending
POI00000482,PO0000232,MAT00261,4,3355.38,13421.52,Pending
POI00000483,PO0000233,MAT00277,141,1124.89,158609.49,Delivered
POI00000484,PO0000233,MAT00282,15,231.96,3479.4,Delivered
POI00000485,PO0000234,MAT00222,28,254.42,7123.76,Cancelled
POI00000486,PO0000235,MAT00201,24,156.01,3744.24,Partially Delivered
POI00000487,PO0000235,MAT00201,14,147.12,2059.68,Pending
POI00000488,PO0000235,MAT00201,17,152.72,2596.24,Pending
POI00000489,PO0000236,MAT00180,9,245.98,2213.82,Delivered
POI00000490,PO0000237,MAT00297,58,204.02,11833.16,Delivered
POI00000491,PO0000238,MAT00182,265,53.96,14299.4,Delivered
POI00000492,PO0000238,MAT00178,18,1263.76,22747.68,Delivered
POI00000493,PO0000239,MAT00225,7,506.75,3547.25,Delivered
POI00000494,PO0000239,MAT00202,116,59.0,6844.0,Delivered
POI00000495,PO0000240,MAT00225,29,455.61,13212.69,Delivered
POI00000496,PO0000241,MAT00156,15,166.22,2493.3,Pending
POI00000497,PO0000242,MAT00020,31,415.95,12894.45,Delivered
POI00000498,PO0000243,MAT00161,19,364.65,6928.35,Delivered
POI00000499,PO0000244,MAT00235,36,273.36,9840.96,Delivered
POI00000500,PO0000245,MAT00245,46,90.88,4180.48,Pending
POI00000501,PO0000245,MAT00240,173,644.4,111481.2,Pending
POI00000502,PO0000246,MAT00206,37,711.14,26312.18,Delivered
POI00000503,PO0000247,MAT00285,11,76.93,846.23,Delivered
POI00000504,PO0000247,MAT00298,27,29.19,788.13,Delivered
POI00000505,PO0000248,MAT00292,46,140.96,6484.16,Delivered
POI00000506,PO0000249,MAT00156,18,152.19,2739.42,Delivered
POI00000507,PO0000249,MAT00160,32,561.01,17952.32,Delivered
POI00000508,PO0000250,MAT00103,48,83.96,4030.08,Pending
POI00000509,PO0000251,MAT00004,9,249.06,2241.54,Delivered
POI00000510,PO0000251,MAT00004,4,228.07,912.28,Delivered
POI00000511,PO0000252,MAT00008,47,105.35,4951.45,Delivered
POI00000512,PO0000253,MAT00114,35,247.19,8651.65,Delivered
POI00000513,PO0000253,MAT00108,25,1342.96,33574.0,Delivered
POI00000514,PO0000254,MAT00111,24,85.18,2044.32,Delivered
POI00000515,PO0000254,MAT00111,57,80.58,4593.06,Delivered
POI00000516,PO0000255,MAT00278,11,1810.4,19914.4,Cancelled
POI00000517,PO0000255,MAT00287,13,457.24,5944.12,Delivered
POI00000518,PO0000256,MAT00010,19,149.17,2834.23,Delivered
POI00000519,PO0000257,MAT00092,10,718.38,7183.8,Delivered
POI00000520,PO0000257,MAT00079,10,714.7,7147.0,Delivered
POI00000521,PO0000258,MAT00086,10,88.26,882.6,Delivered
POI00000522,PO0000258,MAT00098,76,450.74,34256.24,Delivered
POI00000523,PO0000258,MAT00081,6,104.21,625.26,Delivered
POI00000524,PO0000259,MAT00299,28,99.59,2788.52,Delivered
POI00000525,PO0000259,MAT00196,22,543.62,11959.64,Delivered
POI00000526,PO0000259,MAT00276,5,48.3,241.5,Delivered
POI00000527,PO0000260,MAT00113,14,1419.04,19866.56,Delivered
POI00000528,PO0000260,MAT00110,51,544.01,27744.51,Delivered
POI00000529,PO0000261,MAT00172,66,77.93,5143.38,Delivered
POI00000530,PO0000262,MAT00092,10,611.27,6112.7,Delivered
POI00000531,PO0000262,MAT00091,12,274.62,3295.44,Delivered
POI00000532,PO0000263,MAT00013,4,101.91,407.64,Partially Delivered
POI00000533,PO0000263,MAT00016,6,490.5,2943.0,Pending
POI00000534,PO0000264,MAT00165,33,439.48,14502.84,Delivered
POI00000535,PO0000265,MAT00255,66,1299.56,85770.96,Partially Delivered
POI00000536,PO0000265,MAT00255,5,1108.12,5540.6,Delivered
POI00000537,PO0000265,MAT00264,82,714.42,58582.44,Delivered
POI00000538,PO0000265,MAT00264,107,849.92,90941.44,Delivered
POI00000539,PO0000266,MAT00285,35,68.06,2382.1,Delivered
POI00000540,PO0000266,MAT00281,16,68.83,1101.28,Delivered
POI00000541,PO0000266,MAT00285,23,70.89,1630.47,Delivered
POI00000542,PO0000266,MAT00281,50,61.57,3078.5,Delivered
POI00000543,PO0000267,MAT00178,8,1242.37,9938.96,Delivered
POI00000544,PO0000267,MAT00182,6,56.32,337.92,Delivered
POI00000545,PO0000268,MAT00013,18,116.56,2098.08,Partially Delivered
POI00000546,PO0000269,MAT00012,27,362.07,9775.89,Pending
POI00000547,PO0000270,MAT00183,29,17.33,502.57,Pending
POI00000548,PO0000271,MAT00084,27,224.56,6063.12,Delivered
POI00000549,PO0000271,MAT00100,15,924.61,13869.15,Delivered
POI00000550,PO0000272,MAT00119,23,162.11,3728.53,Delivered
POI00000551,PO0000272,MAT00119,22,138.29,3042.38,Delivered
POI00000552,PO0000273,MAT00186,13,250.3,3253.9,Delivered
POI00000553,PO0000273,MAT00186,40,238.08,9523.2,Delivered
POI00000554,PO0000274,MAT00211,151,283.96,42877.96,Delivered
POI00000555,PO0000275,MAT00203,5,62.22,311.1,Delivered
POI00000556,PO0000276,MAT00272,4,1343.55,5374.2,Delivered
POI00000557,PO0000276,MAT00265,45,672.59,30266.55,Delivered
POI00000558,PO0000277,MAT00133,31,97.79,3031.49,Partially Delivered
POI00000559,PO0000277,MAT00143,31,50.61,1568.91,Partially Delivered
POI00000560,PO0000278,MAT00032,3,64.11,192.33,Delivered
POI00000561,PO0000278,MAT00030,19,210.58,4001.02,Delivered
POI00000562,PO0000279,MAT00242,44,182.9,8047.6,Delivered
POI00000563,PO0000279,MAT00242,9,154.49,1390.41,Delivered
POI00000564,PO0000279,MAT00242,9,154.49,1390.41,Delivered
POI00000565,PO0000280,MAT00041,16,2668.87,42701.92,Delivered
POI00000566,PO0000281,MAT00040,15,196.84,2952.6,Delivered
POI00000567,PO0000282,MAT00161,67,317.15,21249.05,Delivered
POI00000568,PO0000282,MAT00151,21,268.79,5644.59,Pending
POI00000569,PO0000283,MAT00217,78,122.63,9565.14,Delivered
POI00000570,PO0000284,MAT00194,27,865.47,23367.69,Delivered
POI00000571,PO0000285,MAT00152,41,288.96,11847.36,Delivered
POI00000572,PO0000285,MAT00172,6,90.16,540.96,Delivered
POI00000573,PO0000285,MAT00157,14,38.62,540.68,Delivered
POI00000574,PO0000285,MAT00167,7,143.01,1001.07,Delivered
POI00000575,PO0000286,MAT00180,40,255.37,10214.8,Delivered
POI00000576,PO0000286,MAT00181,20,159.43,3188.6,Delivered
POI00000577,PO0000286,MAT00181,3,169.02,507.06,Delivered
POI00000578,PO0000287,MAT00199,33,405.47,13380.51,Pending
POI00000579,PO0000287,MAT00183,14,18.64,260.96,Cancelled
POI00000580,PO0000287,MAT00184,58,518.68,30083.44,Partially Delivered
POI00000581,PO0000287,MAT00183,17,17.36,295.12,Delivered
POI00000582,PO0000288,MAT00027,51,179.5,9154.5,Delivered
POI00000583,PO0000289,MAT00097,5,635.88,3179.4,Delivered
POI00000584,PO0000290,MAT00126,15,183.09,2746.35,Pending
POI00000585,PO0000291,MAT00031,10,171.85,1718.5,Partially Delivered
POI00000586,PO0000291,MAT00033,500,104.05,52025.0,Delivered
POI00000587,PO0000292,MAT00033,9,111.48,1003.32,Delivered
POI00000588,PO0000292,MAT00031,72,177.6,12787.2,Delivered
POI00000589,PO0000292,MAT00028,10,103.3,1033.0,Delivered
POI00000590,PO0000293,MAT00083,13,61.93,805.09,Delivered
POI00000591,PO0000294,MAT00231,17,410.31,6975.27,Delivered
POI00000592,PO0000294,MAT00231,16,399.74,6395.84,Delivered
POI00000593,PO0000294,MAT00237,33,781.18,25778.94,Delivered
POI00000594,PO0000294,MAT00231,30,386.47,11594.1,Delivered
POI00000595,PO0000295,MAT00176,132,142.05,18750.6,Delivered
POI00000596,PO0000296,MAT00186,50,242.64,12132.0,Partially Delivered
POI00000597,PO0000296,MAT00245,6,102.22,613.32,Pending
POI00000598,PO0000296,MAT00096,42,319.0,13398.0,Pending
POI00000599,PO0000296,MAT00063,59,239.37,14122.83,Pending
POI00000600,PO0000297,MAT00050,3,123.12,369.36,Delivered
POI00000601,PO0000298,MAT00285,13,75.73,984.49,Delivered
POI00000602,PO0000298,MAT00281,6,76.05,456.3,Delivered
POI00000603,PO0000299,MAT00170,16,79.36,1269.76,Delivered
POI00000604,PO0000299,MAT00166,24,148.88,3573.12,Delivered
POI00000605,PO0000299,MAT00171,27,479.12,12936.24,Delivered
POI00000606,PO0000299,MAT00163,23,175.56,4037.88,Delivered
POI00000607,PO0000300,MAT00089,3,524.27,1572.81,Pending
POI00000608,PO0000300,MAT00089,12,489.06,5868.72,Pending
POI00000609,PO0000301,MAT00066,6,131.12,786.72,Delivered
POI00000610,PO0000301,MAT00054,171,498.33,85214.43,Delivered
POI00000611,PO0000301,MAT00061,12,284.21,3410.52,Delivered
POI00000612,PO0000302,MAT00071,7,197.61,1383.27,Delivered
POI00000613,PO0000303,MAT00088,67,1095.09,73371.03,Delivered
POI00000614,PO0000303,MAT00097,17,647.21,11002.57,Cancelled
POI00000615,PO0000303,MAT00097,11,587.31,6460.41,Delivered
POI00000616,PO0000304,MAT00075,15,107.7,1615.5,Delivered
POI00000617,PO0000304,MAT00065,7,147.92,1035.44,Delivered
POI00000618,PO0000305,MAT00109,12,442.06,5304.72,Delivered
POI00000619,PO0000305,MAT00125,160,60.06,9609.6,Delivered
POI00000620,PO0000306,MAT00016,12,610.22,7322.64,Delivered
POI00000621,PO0000307,MAT00024,79,105.75,8354.25,Delivered
POI00000622,PO0000307,MAT00020,32,422.77,13528.64,Delivered
POI00000623,PO0000307,MAT00020,238,435.76,103710.88,Delivered
POI00000624,PO0000307,MAT00012,6,384.0,2304.0,Delivered
POI00000625,PO0000308,MAT00013,4,125.61,502.44,Delivered
POI00000626,PO0000308,MAT00016,59,544.25,32110.75,Delivered
POI00000627,PO0000309,MAT00070,12,140.7,1688.4,Delivered
POI00000628,PO0000309,MAT00257,11,459.08,5049.88,Delivered
POI00000629,PO0000310,MAT00027,69,189.24,13057.56,Pending
POI00000630,PO0000311,MAT00084,308,187.79,57839.32,Delivered
POI00000631,PO0000311,MAT00077,12,473.58,5682.96,Delivered
POI00000632,PO0000312,MAT00037,35,454.45,15905.75,Delivered
POI00000633,PO0000313,MAT00087,3,355.68,1067.04,Delivered
POI00000634,PO0000313,MAT00086,6,84.5,507.0,Pending
POI00000635,PO0000313,MAT00098,19,448.65,8524.35,Delivered
POI00000636,PO0000314,MAT00229,1,425.9,425.9,Delivered
POI00000637,PO0000315,MAT00188,15,157.33,2359.95,Cancelled
POI00000638,PO0000315,MAT00194,11,983.11,10814.21,Delivered
POI00000639,PO0000316,MAT00159,34,600.53,20418.02,Delivered
POI00000640,PO0000317,MAT00256,29,156.82,4547.78,Delivered
POI00000641,PO0000317,MAT00273,5,475.61,2378.05,Delivered
POI00000642,PO0000318,MAT00172,20,82.28,1645.6,Pending
POI00000643,PO0000318,MAT00158,8,1351.04,10808.32,Pending
POI00000644,PO0000319,MAT00205,6,159.54,957.24,Pending
POI00000645,PO0000320,MAT00263,22,465.85,10248.7,Delivered
POI00000646,PO0000321,MAT00198,12,838.77,10065.24,Delivered
POI00000647,PO0000322,MAT00249,16,293.87,4701.92,Delivered
POI00000648,PO0000322,MAT00057,38,172.72,6563.36,Delivered
POI00000649,PO0000323,MAT00155,21,638.36,13405.56,Delivered
POI00000650,PO0000323,MAT00175,10,1712.5,17125.0,Delivered
POI00000651,PO0000323,MAT00161,1,383.1,383.1,Delivered
POI00000652,PO0000324,MAT00158,77,1261.83,97160.91,Delivered
POI00000653,PO0000324,MAT00158,21,1379.19,28962.99,Delivered
POI00000654,PO0000325,MAT00259,5,227.19,1135.95,Delivered
POI00000655,PO0000325,MAT00255,3,1083.24,3249.72,Delivered
POI00000656,PO0000326,MAT00221,17,143.88,2445.96,Delivered
POI00000657,PO0000326,MAT00223,49,265.71,13019.79,Delivered
POI00000658,PO0000326,MAT00205,10,139.17,1391.7,Delivered
POI00000659,PO0000327,MAT00223,27,213.5,5764.5,Pending
POI00000660,PO0000327,MAT00205,32,152.52,4880.64,Delivered
POI00000661,PO0000327,MAT00221,27,126.93,3427.11,Cancelled
POI00000662,PO0000328,MAT00285,8,69.71,557.68,Delivered
POI00000663,PO0000329,MAT00230,34,401.42,13648.28,Partially Delivered
POI00000664,PO0000329,MAT00229,15,430.59,6458.85,Delivered
POI00000665,PO0000330,MAT00224,5,1652.59,8262.95,Delivered
POI00000666,PO0000330,MAT00219,11,94.21,1036.31,Delivered
POI00000667,PO0000330,MAT00222,13,248.6,3231.8,Delivered
POI00000668,PO0000331,MAT00191,170,814.98,138546.6,Pending
POI00000669,PO0000331,MAT00191,5,776.68,3883.4,Pending
POI00000670,PO0000332,MAT00059,3,96.37,289.11,Pending
POI00000671,PO0000333,MAT00078,14,106.5,1491.0,Pending
POI00000672,PO0000333,MAT00085,45,599.18,26963.1,Pending
POI00000673,PO0000333,MAT00085,2,538.55,1077.1,Partially Delivered
POI00000674,PO0000333,MAT00085,4,558.91,2235.64,Partially Delivered
POI00000675,PO0000334,MAT00107,12,881.18,10574.16,Delivered
POI00000676,PO0000334,MAT00112,19,488.66,9284.54,Delivered
POI00000677,PO0000335,MAT00148,8,84.24,673.92,Pending
POI00000678,PO0000335,MAT00142,21,484.14,10166.94,Delivered
POI00000679,PO0000335,MAT00129,43,123.53,5311.79,Pending
POI00000680,PO0000336,MAT00016,29,562.12,16301.48,Cancelled
POI00000681,PO0000336,MAT00016,64,589.62,37735.68,Pending
POI00000682,PO0000336,MAT00013,2,103.06,206.12,Pending
POI00000683,PO0000337,MAT00230,8,414.28,3314.24,Pending
POI00000684,PO0000337,MAT00229,21,479.98,10079.58,Delivered
POI00000685,PO0000337,MAT00229,30,456.6,13698.0,Delivered
POI00000686,PO0000338,MAT00193,16,82.43,1318.88,Delivered
POI00000687,PO0000338,MAT00193,39,90.65,3535.35,Pending
POI00000688,PO0000338,MAT00193,19,84.0,1596.0,Pending
POI00000689,PO0000338,MAT00177,13,289.33,3761.29,Pending
POI00000690,PO0000339,MAT00250,6,2899.73,17398.38,Delivered
POI00000691,PO0000339,MAT00065,33,148.8,4910.4,Delivered
POI00000692,PO0000340,MAT00072,26,633.37,16467.62,Delivered
POI00000693,PO0000340,MAT00063,195,237.49,46310.55,Delivered
POI00000694,PO0000340,MAT00068,14,138.14,1933.96,Delivered
POI00000695,PO0000340,MAT00074,11,218.29,2401.19,Delivered
POI00000696,PO0000341,MAT00066,52,128.45,6679.4,Delivered
POI00000697,PO0000341,MAT00061,14,310.34,4344.76,Delivered
POI00000698,PO0000342,MAT00002,27,102.41,2765.07,Partially Delivered
POI00000699,PO0000343,MAT00178,24,1032.61,24782.64,Delivered
POI00000700,PO0000343,MAT00178,28,1187.03,33236.84,Delivered
POI00000701,PO0000343,MAT00178,32,1054.18,33733.76,Delivered
POI00000702,PO0000343,MAT00178,8,1243.87,9950.96,Delivered
POI00000703,PO0000344,MAT00177,168,245.94,41317.92,Pending
POI00000704,PO0000345,MAT00094,10,105.07,1050.7,Partially Delivered
POI00000705,PO0000346,MAT00279,21,357.53,7508.13,Delivered
POI00000706,PO0000346,MAT00284,132,309.17,40810.44,Partially Delivered
POI00000707,PO0000347,MAT00064,31,149.98,4649.38,Delivered
POI00000708,PO0000348,MAT00080,63,197.62,12450.06,Delivered
POI00000709,PO0000348,MAT00083,61,55.52,3386.72,Delivered
POI00000710,PO0000349,MAT00281,129,61.53,7937.37,Partially Delivered
POI00000711,PO0000349,MAT00285,88,68.35,6014.8,Delivered
POI00000712,PO0000350,MAT00212,8,42.78,342.24,Delivered
POI00000713,PO0000350,MAT00219,19,95.01,1805.19,Delivered
POI00000714,PO0000351,MAT00016,61,516.48,31505.28,Cancelled
POI00000715,PO0000352,MAT00073,9,493.14,4438.26,Delivered
POI00000716,PO0000352,MAT00070,6,155.28,931.68,Delivered
POI00000717,PO0000352,MAT00071,69,223.79,15441.51,Delivered
POI00000718,PO0000353,MAT00229,75,476.91,35768.25,Cancelled
POI00000719,PO0000354,MAT00096,13,273.06,3549.78,Pending
POI00000720,PO0000354,MAT00096,17,274.4,4664.8,Pending
POI00000721,PO0000354,MAT00095,9,31.99,287.91,Pending
POI00000722,PO0000354,MAT00096,23,271.22,6238.06,Pending
POI00000723,PO0000355,MAT00206,8,685.99,5487.92,Delivered
POI00000724,PO0000355,MAT00215,57,131.14,7474.98,Delivered
POI00000725,PO0000356,MAT00241,33,149.84,4944.72,Delivered
POI00000726,PO0000357,MAT00139,11,152.74,1680.14,Partially Delivered
POI00000727,PO0000357,MAT00126,24,209.6,5030.4,Partially Delivered
POI00000728,PO0000358,MAT00070,51,126.77,6465.27,Delivered
POI00000729,PO0000359,MAT00135,45,64.42,2898.9,Delivered
POI00000730,PO0000359,MAT00180,5,269.06,1345.3,Cancelled
POI00000731,PO0000360,MAT00169,56,358.21,20059.76,Delivered
POI00000732,PO0000361,MAT00209,56,319.86,17912.16,Delivered
POI00000733,PO0000361,MAT00220,25,271.34,6783.5,Delivered
POI00000734,PO0000361,MAT00220,8,336.06,2688.48,Delivered
POI00000735,PO0000362,MAT00143,172,46.22,7949.84,Pending
POI00000736,PO0000363,MAT00293,6,164.74,988.44,Delivered
POI00000737,PO0000364,MAT00012,13,408.21,5306.73,Delivered
POI00000738,PO0000364,MAT00024,9,122.49,1102.41,Delivered
POI00000739,PO0000364,MAT00020,19,430.91,8187.29,Delivered
POI00000740,PO0000365,MAT00108,14,1377.57,19285.98,Pending
POI00000741,PO0000365,MAT00114,4,255.42,1021.68,Pending
POI00000742,PO0000365,MAT00123,6,509.55,3057.3,Delivered
POI00000743,PO0000366,MAT00041,8,2230.18,17841.44,Delivered
POI00000744,PO0000367,MAT00197,72,572.32,41207.04,Delivered
POI00000745,PO0000368,MAT00227,35,235.25,8233.75,Delivered
POI00000746,PO0000368,MAT00232,7,63.02,441.14,Pending
POI00000747,PO0000368,MAT00226,144,55.04,7925.76,Cancelled
POI00000748,PO0000369,MAT00181,13,168.35,2188.55,Partially Delivered
POI00000749,PO0000370,MAT00161,3,382.31,1146.93,Delivered
POI00000750,PO0000371,MAT00255,19,1125.57,21385.83,Delivered
POI00000751,PO0000371,MAT00264,11,825.31,9078.41,Delivered
POI00000752,PO0000372,MAT00051,17,63.04,1071.68,Delivered
POI00000753,PO0000372,MAT00052,49,761.14,37295.86,Delivered
POI00000754,PO0000373,MAT00013,90,117.28,10555.2,Delivered
POI00000755,PO0000373,MAT00016,2,613.81,1227.62,Partially Delivered
POI00000756,PO0000374,MAT00208,57,50.72,2891.04,Delivered
POI00000757,PO0000374,MAT00218,20,72.66,1453.2,Delivered
POI00000758,PO0000374,MAT00212,30,47.62,1428.6,Delivered
POI00000759,PO0000374,MAT00216,12,108.14,1297.68,Delivered
POI00000760,PO0000375,MAT00260,16,280.76,4492.16,Delivered
POI00000761,PO0000375,MAT00251,47,118.62,5575.14,Delivered
POI00000762,PO0000375,MAT00268,210,165.59,34773.9,Delivered
POI00000763,PO0000376,MAT00101,18,51.3,923.4,Delivered
