downtime_id,machine_id,production_order_id,start_time,end_time,downtime_minutes,reason,downtime_category
DT000253,MC042,PRD0019040,2026-04-06 22:10:00,2026-04-07 00:01:00,111,Material Shortage,Unplanned
DT000254,MC003,,2026-03-23 09:30:00,2026-03-23 10:30:00,60,Scheduled Maintenance,Planned
DT000255,MC008,PRD0016229,2025-09-20 02:10:00,2025-09-20 04:07:00,117,Mechanical Failure,Unplanned
DT000256,MC050,PRD0013600,2025-03-08 05:20:00,2025-03-08 05:30:00,10,Tooling Change,Planned
DT000257,MC018,PRD0012571,2025-06-17 18:20:00,2025-06-17 19:53:00,93,Tooling Change,Planned
DT000258,MC003,PRD0014428,2025-05-18 14:50:00,2025-05-18 15:44:00,54,Scheduled Maintenance,Planned
DT000259,MC030,,2026-06-04 01:50:00,2026-06-04 04:20:00,150,Power Outage,Unplanned
DT000260,MC017,,2025-02-03 07:50:00,2025-02-03 09:29:00,99,Material Shortage,Unplanned
DT000261,MC021,PRD0011051,2025-05-28 21:40:00,2025-05-28 22:01:00,21,Mechanical Failure,Unplanned
DT000262,MC029,PRD0002825,2026-05-25 07:10:00,2026-05-25 07:58:00,48,Operator Break,Planned
DT000263,MC044,PRD0014465,2026-06-21 19:40:00,2026-06-21 20:07:00,27,Power Outage,Unplanned
DT000264,MC011,PRD0011615,2025-10-20 01:50:00,2025-10-20 02:13:00,23,Operator Break,Planned
DT000265,MC033,,2025-11-17 12:00:00,2025-11-17 12:10:00,10,Calibration,Planned
DT000266,MC047,,2026-06-09 04:50:00,2026-06-09 05:27:00,37,Operator Break,Planned
DT000267,MC027,,2025-02-03 04:10:00,2025-02-03 04:52:00,42,Scheduled Maintenance,Planned
DT000268,MC015,PRD0001402,2025-07-21 05:40:00,2025-07-21 06:08:00,28,Power Outage,Unplanned
DT000269,MC018,PRD0010945,2025-09-19 20:20:00,2025-09-19 20:42:00,22,Scheduled Maintenance,Planned
DT000270,MC041,PRD0004565,2025-10-25 00:20:00,2025-10-25 00:56:00,36,Tooling Change,Planned
DT000271,MC016,,2025-04-24 01:40:00,2025-04-24 02:34:00,54,Operator Break,Planned
DT000272,MC003,,2026-01-28 02:00:00,2026-01-28 02:24:00,24,Material Shortage,Unplanned
DT000273,MC031,,2025-04-16 12:00:00,2025-04-16 12:40:00,40,Electrical Fault,Unplanned
DT000274,MC017,,2025-10-26 11:20:00,2025-10-26 12:06:00,46,Scheduled Maintenance,Planned
DT000275,MC047,PRD0001506,2025-01-17 02:20:00,2025-01-17 02:55:00,35,Scheduled Maintenance,Planned
DT000276,MC002,PRD0014617,2026-04-17 12:10:00,2026-04-17 12:32:00,22,Mechanical Failure,Unplanned
DT000277,MC024,PRD0013308,2026-06-06 14:50:00,2026-06-06 15:17:00,27,Electrical Fault,Unplanned
DT000278,MC012,,2025-10-17 20:20:00,2025-10-17 20:45:00,25,Scheduled Maintenance,Planned
DT000279,MC004,,2025-08-19 04:50:00,2025-08-19 06:00:00,70,Software/PLC Fault,Unplanned
DT000280,MC001,PRD0016555,2025-11-04 14:50:00,2025-11-05 00:50:00,600,Material Shortage,Unplanned
DT000281,MC021,PRD0009679,2025-07-19 21:00:00,2025-07-19 21:19:00,19,Software/PLC Fault,Unplanned
DT000282,MC037,,2026-05-30 21:50:00,2026-05-30 22:12:00,22,Mechanical Failure,Unplanned
DT000283,MC004,PRD0009385,2025-05-26 03:20:00,2025-05-26 04:05:00,45,Tooling Change,Planned
DT000284,MC026,PRD0012781,2026-01-15 12:30:00,2026-01-15 12:35:00,5,Electrical Fault,Unplanned
DT000285,MC041,PRD0017834,2025-09-19 05:40:00,2025-09-19 06:58:00,78,Calibration,Planned
DT000286,MC002,,2026-02-07 03:20:00,2026-02-07 04:36:00,76,Mechanical Failure,Unplanned
DT000287,MC001,,2025-10-06 03:00:00,2025-10-06 03:40:00,40,Material Shortage,Unplanned
DT000288,MC006,PRD0001471,2025-06-13 15:50:00,2025-06-13 16:19:00,29,Power Outage,Unplanned
DT000289,MC013,PRD0015026,2026-05-26 11:20:00,2026-05-26 13:14:00,114,Power Outage,Unplanned
DT000290,MC007,,2025-09-28 16:00:00,2025-09-28 17:27:00,87,Software/PLC Fault,Unplanned
DT000291,MC030,PRD0019547,2026-05-30 07:30:00,2026-05-30 08:17:00,47,Power Outage,Unplanned
DT000292,MC021,PRD0011016,2025-04-10 15:40:00,2025-04-10 16:03:00,23,Scheduled Maintenance,Planned
DT000293,MC025,PRD0005634,2025-12-17 10:20:00,2025-12-17 16:24:00,364,Software/PLC Fault,Unplanned
DT000294,MC035,,2026-01-24 02:50:00,2026-01-24 05:02:00,132,Electrical Fault,Unplanned
DT000295,MC044,PRD0008601,2025-11-30 03:40:00,2025-11-30 04:46:00,66,Scheduled Maintenance,Planned
DT000296,MC025,PRD0000458,2025-08-31 13:30:00,2025-08-31 13:40:00,10,Material Shortage,Unplanned
DT000297,MC028,PRD0019789,2025-05-28 21:10:00,2025-05-28 22:48:00,98,Power Outage,Unplanned
DT000298,MC035,PRD0003815,2026-06-07 13:10:00,2026-06-07 13:33:00,23,Software/PLC Fault,Unplanned
DT000299,MC004,PRD0019433,2025-09-10 02:30:00,2025-09-10 03:02:00,32,Operator Break,Planned
DT000300,MC021,PRD0018878,2026-01-15 08:40:00,2026-01-15 09:30:00,50,Scheduled Maintenance,Planned
DT000301,MC027,PRD0010739,2025-06-06 04:30:00,2025-06-06 05:11:00,41,Tooling Change,Planned
DT000302,MC004,PRD0005729,2025-07-03 10:50:00,2025-07-03 11:59:00,69,Material Shortage,Unplanned
DT000303,MC049,,2025-01-08 17:50:00,2025-01-08 19:10:00,80,Calibration,Planned
DT000304,MC035,PRD0012267,2026-04-22 04:40:00,2026-04-22 05:31:00,51,Scheduled Maintenance,Planned
DT000305,MC040,PRD0009391,2026-03-11 21:40:00,2026-03-11 22:29:00,49,Software/PLC Fault,Unplanned
DT000306,MC028,PRD0011783,2025-05-31 08:30:00,2025-05-31 09:00:00,30,Calibration,Planned
DT000307,MC048,PRD0002313,2025-02-02 05:00:00,2025-02-02 05:59:00,59,Software/PLC Fault,Unplanned
DT000308,MC011,PRD0017857,2025-06-15 12:40:00,2025-06-15 13:08:00,28,Tooling Change,Planned
DT000309,MC001,,2025-05-07 17:00:00,2025-05-07 17:58:00,58,Mechanical Failure,Unplanned
DT000310,MC026,PRD0006593,2025-05-03 11:40:00,2025-05-03 11:53:00,13,Power Outage,Unplanned
DT000311,MC019,PRD0019583,2026-03-01 14:50:00,2026-03-01 16:03:00,73,Power Outage,Unplanned
DT000312,MC013,PRD0015070,2025-10-11 14:40:00,2025-10-11 15:03:00,23,Electrical Fault,Unplanned
DT000313,MC017,PRD0019669,2026-01-19 06:00:00,2026-01-19 06:33:00,33,Operator Break,Planned
DT000314,MC024,,2026-04-22 09:50:00,2026-04-22 10:16:00,26,Electrical Fault,Unplanned
DT000315,MC012,PRD0014598,2026-02-21 10:20:00,2026-02-21 11:01:00,41,Power Outage,Unplanned
DT000316,MC019,,2026-05-20 09:00:00,2026-05-20 09:39:00,39,Software/PLC Fault,Unplanned
DT000317,MC011,PRD0004210,2025-08-16 00:50:00,2025-08-16 01:40:00,50,Operator Break,Planned
DT000318,MC016,PRD0002936,2025-06-05 18:00:00,2025-06-05 20:46:00,166,Power Outage,Unplanned
DT000319,MC039,PRD0003651,2025-04-29 10:50:00,2025-04-29 11:17:00,27,Electrical Fault,Unplanned
DT000320,MC041,,2025-12-07 01:30:00,2025-12-07 01:58:00,28,Calibration,Planned
DT000321,MC048,PRD0012232,2025-01-13 17:00:00,2025-01-13 17:36:00,36,Scheduled Maintenance,Planned
DT000322,MC011,,2026-05-15 14:40:00,2026-05-15 16:04:00,84,Software/PLC Fault,Unplanned
DT000323,MC018,,2025-12-29 10:40:00,2025-12-29 11:09:00,29,Mechanical Failure,Unplanned
DT000324,MC019,PRD0010459,2026-06-26 04:20:00,2026-06-26 04:33:00,13,Electrical Fault,Unplanned
DT000325,MC041,PRD0010738,2026-05-08 15:00:00,2026-05-08 22:29:00,449,Software/PLC Fault,Unplanned
DT000326,MC029,,2025-07-10 00:40:00,2025-07-10 01:08:00,28,Operator Break,Planned
DT000327,MC013,PRD0018717,2025-07-13 19:00:00,2025-07-13 20:01:00,61,Electrical Fault,Unplanned
DT000328,MC017,PRD0019409,2026-01-02 01:20:00,2026-01-02 02:32:00,72,Material Shortage,Unplanned
DT000329,MC003,PRD0017489,2025-02-01 18:40:00,2025-02-01 19:47:00,67,Power Outage,Unplanned
DT000330,MC002,PRD0014420,2026-06-18 13:40:00,2026-06-18 14:47:00,67,Electrical Fault,Unplanned
DT000331,MC047,PRD0019121,2025-11-11 07:00:00,2025-11-11 08:18:00,78,Calibration,Planned
DT000332,MC044,,2026-04-17 18:00:00,2026-04-17 18:51:00,51,Operator Break,Planned
DT000333,MC025,,2025-10-11 03:20:00,2025-10-11 04:58:00,98,Power Outage,Unplanned
DT000334,MC006,PRD0011245,2025-03-04 04:30:00,2025-03-04 05:14:00,44,Electrical Fault,Unplanned
DT000335,MC009,PRD0001494,2025-11-20 12:00:00,2025-11-20 12:18:00,18,Mechanical Failure,Unplanned
DT000336,MC012,,2025-07-01 00:50:00,2025-07-01 01:25:00,35,Software/PLC Fault,Unplanned
DT000337,MC034,PRD0016826,2025-11-16 06:30:00,2025-11-16 09:09:00,159,Material Shortage,Unplanned
DT000338,MC023,PRD0019245,2025-07-27 11:30:00,2025-07-27 12:12:00,42,Calibration,Planned
DT000339,MC008,PRD0011706,2025-07-21 06:00:00,2025-07-21 06:51:00,51,Scheduled Maintenance,Planned
DT000340,MC041,PRD0001799,2025-09-05 10:20:00,2025-09-05 11:00:00,40,Material Shortage,Unplanned
DT000341,MC045,PRD0015101,2025-08-04 01:30:00,2025-08-04 03:08:00,98,Software/PLC Fault,Unplanned
DT000342,MC039,PRD0010669,2025-12-29 16:20:00,2025-12-29 16:56:00,36,Calibration,Planned
DT000343,MC035,PRD0012060,2025-06-22 17:30:00,2025-06-22 17:58:00,28,Mechanical Failure,Unplanned
DT000344,MC018,PRD0007110,2026-04-23 20:20:00,2026-04-23 20:49:00,29,Material Shortage,Unplanned
DT000345,MC018,PRD0001136,2025-03-18 11:10:00,2025-03-18 11:40:00,30,Mechanical Failure,Unplanned
DT000346,MC037,PRD0013468,2025-09-03 18:50:00,2025-09-03 19:19:00,29,Material Shortage,Unplanned
DT000347,MC020,,2025-12-07 14:00:00,2025-12-07 15:25:00,85,Scheduled Maintenance,Planned
DT000348,MC002,,2026-03-31 07:10:00,2026-03-31 07:51:00,41,Software/PLC Fault,Unplanned
DT000349,MC039,PRD0015301,2026-01-31 21:00:00,2026-01-31 21:30:00,30,Operator Break,Planned
DT000350,MC006,PRD0016849,2025-05-03 06:50:00,2025-05-03 07:41:00,51,Software/PLC Fault,Unplanned
DT000351,MC029,,2025-04-01 10:50:00,2025-04-01 11:47:00,57,Mechanical Failure,Unplanned
DT000352,MC016,PRD0001338,2025-11-01 03:30:00,2025-11-01 05:03:00,93,Material Shortage,Unplanned
DT000353,MC045,PRD0000877,2025-05-11 12:20:00,2025-05-11 12:55:00,35,Scheduled Maintenance,Planned
DT000354,MC036,,2026-04-03 16:50:00,2026-04-03 16:58:00,8,Software/PLC Fault,Unplanned
DT000355,MC029,PRD0006340,2025-06-11 20:40:00,2025-06-11 21:13:00,33,Tooling Change,Planned
DT000356,MC031,,2025-01-03 10:30:00,2025-01-03 11:43:00,73,Scheduled Maintenance,Planned
DT000357,MC013,PRD0003938,2025-08-10 02:00:00,2025-08-10 03:00:00,60,Electrical Fault,Unplanned
DT000358,MC047,PRD0012936,2025-03-07 00:30:00,2025-03-07 00:57:00,27,Material Shortage,Unplanned
DT000359,MC019,PRD0007471,2025-02-17 19:00:00,2025-02-17 21:03:00,123,Electrical Fault,Unplanned
DT000360,MC019,PRD0009877,2025-07-19 00:40:00,2025-07-19 02:05:00,85,Tooling Change,Planned
DT000361,MC008,,2025-09-08 21:30:00,2025-09-08 22:01:00,31,Calibration,Planned
DT000362,MC017,,2025-07-12 18:50:00,2025-07-12 19:10:00,20,Scheduled Maintenance,Planned
DT000363,MC045,PRD0008770,2026-03-16 21:20:00,2026-03-16 21:33:00,13,Material Shortage,Unplanned
DT000364,MC018,PRD0001392,2025-03-14 17:20:00,2025-03-14 17:57:00,37,Mechanical Failure,Unplanned
DT000365,MC033,,2025-10-27 20:40:00,2025-10-27 21:29:00,49,Tooling Change,Planned
DT000366,MC004,PRD0005156,2025-04-28 00:20:00,2025-04-28 00:51:00,31,Scheduled Maintenance,Planned
DT000367,MC031,PRD0004240,2025-04-07 17:30:00,2025-04-07 17:54:00,24,Material Shortage,Unplanned
DT000368,MC011,,2026-06-10 19:30:00,2026-06-10 20:12:00,42,Mechanical Failure,Unplanned
DT000369,MC016,PRD0012807,2025-04-21 05:10:00,2025-04-21 05:51:00,41,Mechanical Failure,Unplanned
DT000370,MC040,,2025-11-27 09:50:00,2025-11-27 10:19:00,29,Software/PLC Fault,Unplanned
DT000371,MC024,PRD0003391,2025-10-07 21:10:00,2025-10-07 21:20:00,10,Electrical Fault,Unplanned
DT000372,MC003,PRD0000419,2025-02-10 19:40:00,2025-02-10 20:20:00,40,Operator Break,Planned
DT000373,MC017,PRD0003641,2025-09-18 05:00:00,2025-09-18 05:46:00,46,Operator Break,Planned
DT000374,MC013,PRD0000634,2025-12-20 13:20:00,2025-12-20 13:52:00,32,Tooling Change,Planned
DT000375,MC031,,2026-02-28 20:20:00,2026-02-28 21:15:00,55,Material Shortage,Unplanned
DT000376,MC009,,2025-03-21 07:30:00,2025-03-21 08:37:00,67,Scheduled Maintenance,Planned
DT000377,MC003,PRD0010203,2025-07-11 16:20:00,2025-07-11 17:07:00,47,Scheduled Maintenance,Planned
DT000378,MC036,PRD0017232,2025-04-23 20:50:00,2025-04-23 21:27:00,37,Scheduled Maintenance,Planned
DT000379,MC048,PRD0009855,2025-08-21 17:40:00,2025-08-21 19:06:00,86,Electrical Fault,Unplanned
DT000380,MC005,PRD0019986,2025-01-02 08:20:00,2025-01-02 09:25:00,65,Mechanical Failure,Unplanned
DT000381,MC005,PRD0017990,2026-03-30 13:20:00,2026-03-30 14:30:00,70,Mechanical Failure,Unplanned
DT000382,MC016,PRD0019760,2025-07-13 18:20:00,2025-07-13 19:24:00,64,Calibration,Planned
DT000383,MC004,PRD0000172,2026-01-28 07:10:00,2026-01-28 07:31:00,21,Electrical Fault,Unplanned
DT000384,MC023,,2025-06-06 00:10:00,2025-06-06 00:34:00,24,Calibration,Planned
DT000385,MC003,PRD0011272,2025-03-27 08:20:00,2025-03-27 09:15:00,55,Scheduled Maintenance,Planned
DT000386,MC015,PRD0014460,2025-03-05 22:40:00,2025-03-05 22:50:00,10,Power Outage,Unplanned
DT000387,MC025,PRD0018826,2026-05-19 17:50:00,2026-05-19 18:34:00,44,Calibration,Planned
DT000388,MC031,,2025-01-22 10:30:00,2025-01-22 10:45:00,15,Tooling Change,Planned
DT000389,MC036,PRD0007466,2025-02-04 03:10:00,2025-02-04 03:55:00,45,Calibration,Planned
DT000390,MC006,PRD0000504,2025-12-19 21:50:00,2025-12-19 22:13:00,23,Power Outage,Unplanned
DT000391,MC027,PRD0016588,2025-01-22 08:10:00,2025-01-22 08:24:00,14,Electrical Fault,Unplanned
DT000392,MC044,PRD0001211,2026-05-21 08:40:00,2026-05-21 09:31:00,51,Software/PLC Fault,Unplanned
DT000393,MC026,PRD0015821,2026-01-15 20:40:00,2026-01-15 22:17:00,97,Material Shortage,Unplanned
DT000394,MC020,,2026-04-22 13:20:00,2026-04-22 13:40:00,20,Software/PLC Fault,Unplanned
DT000395,MC038,,2025-02-14 10:20:00,2025-02-14 11:38:00,78,Software/PLC Fault,Unplanned
DT000396,MC005,,2025-02-08 22:40:00,2025-02-08 23:05:00,25,Scheduled Maintenance,Planned
DT000397,MC010,PRD0008849,2026-06-09 09:10:00,2026-06-09 09:35:00,25,Software/PLC Fault,Unplanned
DT000398,MC019,PRD0008558,2025-07-11 05:50:00,2025-07-11 06:43:00,53,Operator Break,Planned
DT000399,MC026,PRD0017257,2025-08-17 22:20:00,2025-08-18 03:35:00,315,Material Shortage,Unplanned
DT000400,MC018,,2026-02-15 09:40:00,2026-02-15 09:59:00,19,Software/PLC Fault,Unplanned
DT000401,MC009,,2026-02-21 19:00:00,2026-02-21 19:10:00,10,Calibration,Planned
DT000402,MC008,,2025-03-10 12:10:00,2025-03-10 12:40:00,30,Operator Break,Planned
DT000403,MC032,PRD0010842,2025-04-02 20:40:00,2025-04-02 21:42:00,62,Scheduled Maintenance,Planned
DT000404,MC035,PRD0008408,2025-02-14 06:10:00,2025-02-14 07:10:00,60,Operator Break,Planned
DT000405,MC024,,2025-10-02 04:20:00,2025-10-02 04:50:00,30,Mechanical Failure,Unplanned
DT000406,MC044,PRD0016157,2025-05-25 15:20:00,2025-05-25 16:17:00,57,Operator Break,Planned
DT000407,MC031,PRD0014363,2026-06-24 02:30:00,2026-06-24 02:48:00,18,Electrical Fault,Unplanned
DT000408,MC033,,2026-02-21 19:30:00,2026-02-21 20:12:00,42,Operator Break,Planned
DT000409,MC046,PRD0016593,2026-02-23 14:30:00,2026-02-23 15:41:00,71,Calibration,Planned
DT000410,MC032,PRD0006489,2025-09-27 17:20:00,2025-09-27 18:04:00,44,Tooling Change,Planned
DT000411,MC020,PRD0004896,2026-04-19 05:40:00,2026-04-19 06:16:00,36,Software/PLC Fault,Unplanned
DT000412,MC013,PRD0018762,2026-06-18 20:00:00,2026-06-18 20:26:00,26,Electrical Fault,Unplanned
DT000413,MC004,PRD0017495,2025-10-22 20:00:00,2025-10-22 20:19:00,19,Material Shortage,Unplanned
DT000414,MC050,,2025-09-05 11:50:00,2025-09-05 12:23:00,33,Scheduled Maintenance,Planned
DT000415,MC043,PRD0013206,2026-05-04 15:20:00,2026-05-04 16:13:00,53,Power Outage,Unplanned
DT000416,MC048,,2025-12-30 22:00:00,2025-12-30 22:45:00,45,Software/PLC Fault,Unplanned
DT000417,MC042,,2025-07-26 14:30:00,2025-07-26 15:24:00,54,Tooling Change,Planned
DT000418,MC011,PRD0010652,2025-09-24 15:40:00,2025-09-24 15:57:00,17,Calibration,Planned
DT000419,MC019,,2025-09-18 13:30:00,2025-09-18 13:58:00,28,Software/PLC Fault,Unplanned
DT000420,MC001,,2026-05-16 20:10:00,2026-05-16 20:32:00,22,Calibration,Planned
DT000421,MC013,PRD0017435,2025-12-09 14:20:00,2025-12-09 15:19:00,59,Electrical Fault,Unplanned
DT000422,MC050,,2025-12-02 22:50:00,2025-12-02 23:53:00,63,Tooling Change,Planned
DT000423,MC018,,2025-11-21 12:00:00,2025-11-21 12:38:00,38,Tooling Change,Planned
DT000424,MC004,PRD0011123,2026-03-03 21:00:00,2026-03-03 21:49:00,49,Power Outage,Unplanned
DT000425,MC021,PRD0006683,2025-02-11 07:00:00,2025-02-11 09:32:00,152,Power Outage,Unplanned
DT000426,MC040,PRD0018564,2026-03-07 05:10:00,2026-03-07 06:23:00,73,Power Outage,Unplanned
DT000427,MC011,PRD0004206,2025-02-05 08:30:00,2025-02-05 09:27:00,57,Software/PLC Fault,Unplanned
DT000428,MC004,PRD0003095,2025-07-21 02:50:00,2025-07-21 03:22:00,32,Mechanical Failure,Unplanned
DT000429,MC020,PRD0005363,2026-02-26 09:30:00,2026-02-26 09:37:00,7,Power Outage,Unplanned
DT000430,MC012,PRD0010698,2026-06-06 03:10:00,2026-06-06 03:30:00,20,Operator Break,Planned
DT000431,MC010,PRD0014809,2025-01-10 02:10:00,2025-01-10 03:09:00,59,Operator Break,Planned
DT000432,MC024,,2026-02-19 09:10:00,2026-02-19 13:35:00,265,Electrical Fault,Unplanned
DT000433,MC026,,2025-09-09 14:00:00,2025-09-09 14:48:00,48,Power Outage,Unplanned
DT000434,MC004,PRD0002438,2026-05-09 10:10:00,2026-05-09 11:20:00,70,Calibration,Planned
DT000435,MC020,,2025-08-29 09:40:00,2025-08-29 10:25:00,45,Calibration,Planned
DT000436,MC007,,2025-09-01 02:40:00,2025-09-01 03:08:00,28,Scheduled Maintenance,Planned
DT000437,MC038,,2025-03-12 02:30:00,2025-03-12 03:09:00,39,Software/PLC Fault,Unplanned
DT000438,MC021,PRD0008835,2025-05-17 07:40:00,2025-05-17 08:42:00,62,Calibration,Planned
DT000439,MC031,PRD0014231,2025-02-07 11:30:00,2025-02-07 13:01:00,91,Mechanical Failure,Unplanned
DT000440,MC044,,2026-05-17 13:00:00,2026-05-17 13:34:00,34,Power Outage,Unplanned
DT000441,MC001,,2026-06-30 10:00:00,2026-06-30 13:30:00,210,Material Shortage,Unplanned
DT000442,MC049,PRD0018657,2025-10-20 20:50:00,2025-10-20 21:07:00,17,Scheduled Maintenance,Planned
DT000443,MC049,PRD0013563,2025-11-22 04:40:00,2025-11-22 05:24:00,44,Scheduled Maintenance,Planned
DT000444,MC013,,2025-04-09 20:30:00,2025-04-09 21:22:00,52,Scheduled Maintenance,Planned
DT000445,MC004,PRD0011442,2025-05-09 20:50:00,2025-05-10 02:19:00,329,Material Shortage,Unplanned
DT000446,MC046,PRD0011710,2025-08-03 22:20:00,2025-08-03 22:50:00,30,Operator Break,Planned
DT000447,MC020,PRD0006620,2026-05-28 19:00:00,2026-05-28 20:29:00,89,Power Outage,Unplanned
DT000448,MC025,PRD0002641,2026-04-16 10:20:00,2026-04-16 10:57:00,37,Mechanical Failure,Unplanned
DT000449,MC007,PRD0005082,2025-11-21 07:00:00,2025-11-21 07:22:00,22,Mechanical Failure,Unplanned
DT000450,MC021,,2025-07-20 06:20:00,2025-07-20 07:48:00,88,Electrical Fault,Unplanned
DT000451,MC034,PRD0003156,2025-03-11 12:40:00,2025-03-11 13:28:00,48,Tooling Change,Planned
DT000452,MC042,PRD0019997,2026-06-05 06:30:00,2026-06-05 07:44:00,74,Scheduled Maintenance,Planned
DT000453,MC028,PRD0012031,2026-06-25 02:50:00,2026-06-25 03:24:00,34,Operator Break,Planned
DT000454,MC004,,2025-02-15 05:10:00,2025-02-15 05:49:00,39,Calibration,Planned
DT000455,MC026,PRD0004378,2025-07-18 15:10:00,2025-07-18 15:30:00,20,Electrical Fault,Unplanned
DT000456,MC037,,2025-04-12 15:00:00,2025-04-12 15:13:00,13,Software/PLC Fault,Unplanned
DT000457,MC041,PRD0017530,2026-03-14 00:30:00,2026-03-14 00:41:00,11,Material Shortage,Unplanned
DT000458,MC010,PRD0015127,2026-05-12 07:20:00,2026-05-12 07:35:00,15,Calibration,Planned
DT000459,MC029,PRD0004775,2026-01-04 16:20:00,2026-01-04 16:59:00,39,Scheduled Maintenance,Planned
DT000460,MC026,PRD0008547,2025-06-18 14:20:00,2025-06-18 15:05:00,45,Scheduled Maintenance,Planned
DT000461,MC036,PRD0014241,2026-04-19 13:20:00,2026-04-19 13:30:00,10,Operator Break,Planned
DT000462,MC022,,2026-06-06 09:10:00,2026-06-06 10:37:00,87,Calibration,Planned
DT000463,MC030,PRD0016172,2026-02-26 21:50:00,2026-02-26 22:41:00,51,Power Outage,Unplanned
DT000464,MC036,PRD0017763,2025-10-02 18:40:00,2025-10-02 22:39:00,239,Material Shortage,Unplanned
DT000465,MC038,PRD0003294,2025-02-17 06:50:00,2025-02-17 07:11:00,21,Power Outage,Unplanned
DT000466,MC045,PRD0000927,2026-03-01 22:10:00,2026-03-01 22:52:00,42,Scheduled Maintenance,Planned
DT000467,MC037,,2025-11-03 12:30:00,2025-11-03 13:39:00,69,Software/PLC Fault,Unplanned
DT000468,MC042,,2026-03-16 19:20:00,2026-03-16 21:01:00,101,Software/PLC Fault,Unplanned
DT000469,MC011,,2026-04-02 04:10:00,2026-04-02 06:52:00,162,Mechanical Failure,Unplanned
DT000470,MC032,,2025-04-30 07:20:00,2025-04-30 09:22:00,122,Material Shortage,Unplanned
DT000471,MC006,PRD0018264,2025-05-09 17:40:00,2025-05-09 18:43:00,63,Software/PLC Fault,Unplanned
DT000472,MC030,PRD0002863,2026-05-20 11:00:00,2026-05-20 13:10:00,130,Power Outage,Unplanned
DT000473,MC012,,2026-02-22 00:50:00,2026-02-22 01:36:00,46,Scheduled Maintenance,Planned
DT000474,MC042,PRD0007108,2026-03-24 05:10:00,2026-03-24 06:19:00,69,Tooling Change,Planned
DT000475,MC031,PRD0010691,2025-10-07 03:50:00,2025-10-07 04:55:00,65,Power Outage,Unplanned
DT000476,MC027,PRD0018912,2025-02-15 00:10:00,2025-02-15 01:33:00,83,Mechanical Failure,Unplanned
DT000477,MC034,PRD0018420,2026-05-03 13:30:00,2026-05-03 16:14:00,164,Material Shortage,Unplanned
DT000478,MC049,,2025-11-05 19:20:00,2025-11-05 19:30:00,10,Scheduled Maintenance,Planned
DT000479,MC038,,2025-01-11 02:00:00,2025-01-11 05:05:00,185,Material Shortage,Unplanned
DT000480,MC002,PRD0002298,2025-03-05 20:10:00,2025-03-05 21:03:00,53,Calibration,Planned
DT000481,MC020,PRD0008610,2025-11-29 17:10:00,2025-11-29 18:01:00,51,Calibration,Planned
DT000482,MC035,PRD0003644,2025-01-17 22:30:00,2025-01-17 23:08:00,38,Tooling Change,Planned
DT000483,MC032,PRD0007040,2026-02-12 21:20:00,2026-02-12 22:12:00,52,Mechanical Failure,Unplanned
DT000484,MC047,PRD0014199,2025-10-19 12:00:00,2025-10-19 12:10:00,10,Electrical Fault,Unplanned
DT000485,MC032,PRD0002812,2025-03-08 15:10:00,2025-03-08 17:27:00,137,Software/PLC Fault,Unplanned
DT000486,MC002,,2026-03-02 10:10:00,2026-03-02 10:35:00,25,Calibration,Planned
DT000487,MC019,,2026-06-02 09:00:00,2026-06-02 09:28:00,28,Electrical Fault,Unplanned
DT000488,MC007,,2025-03-20 21:40:00,2025-03-20 22:05:00,25,Electrical Fault,Unplanned
