alarm_id,elevator_id,timestamp,alarm_code,alarm_type,severity,resolved_flag,resolution_time_minutes
ALM0000317,ELV00050,2025-02-09 19:02:30,E909,Leveling Error,Medium,Y,14
ALM0000318,ELV00268,2026-01-05 21:19:14,E707,Communication Loss,Medium,Y,75
ALM0000319,ELV00223,2025-01-15 21:13:19,E909,Leveling Error,High,Y,30
ALM0000320,ELV00125,2026-01-03 13:20:26,E101,Door Fault,Critical,N,
ALM0000321,ELV00068,2025-04-30 07:26:24,E202,Overload,High,N,
ALM0000322,ELV00397,2025-07-09 20:51:58,E707,Communication Loss,High,Y,28
ALM0000323,ELV00407,2026-03-12 21:18:18,E606,Brake Fault,Medium,Y,14
ALM0000324,ELV00404,2025-11-06 03:31:37,E505,Power Fault,Medium,Y,14
ALM0000325,ELV00488,2026-02-22 13:32:28,E606,Brake Fault,Low,Y,20
ALM0000326,ELV00339,2025-01-17 05:33:25,E202,Overload,Medium,Y,35
ALM0000327,ELV00044,2026-01-27 13:33:18,E707,Communication Loss,Low,Y,21
ALM0000328,ELV00140,2026-03-25 09:34:13,E303,Motor Overheat,High,N,
ALM0000329,ELV00122,2025-03-31 11:40:51,E303,Motor Overheat,Low,Y,11
ALM0000330,ELV00402,2025-02-26 05:31:25,E202,Overload,Medium,Y,13
ALM0000331,ELV00400,2026-04-06 06:32:54,E909,Leveling Error,High,Y,27
ALM0000332,ELV00402,2026-01-07 21:56:18,E303,Motor Overheat,Medium,Y,12
ALM0000333,ELV00284,2026-01-26 11:26:55,E404,Excess Vibration,Critical,Y,62
ALM0000334,ELV00106,2026-04-23 02:57:32,E909,Leveling Error,Low,Y,17
ALM0000335,ELV00119,2026-04-29 09:45:43,E909,Leveling Error,Critical,Y,71
ALM0000336,ELV00294,2025-05-21 13:45:25,E404,Excess Vibration,High,Y,32
ALM0000337,ELV00471,2025-01-21 23:51:23,E505,Power Fault,Medium,Y,16
ALM0000338,ELV00265,2025-01-26 21:52:03,E606,Brake Fault,High,Y,69
ALM0000339,ELV00012,2026-02-13 21:51:13,E707,Communication Loss,Low,Y,26
ALM0000340,ELV00364,2025-01-19 04:02:13,E808,Speed Deviation,Low,Y,21
ALM0000341,ELV00254,2026-06-17 17:53:25,E808,Speed Deviation,Low,Y,9
ALM0000342,ELV00435,2025-06-30 09:54:13,E808,Speed Deviation,Medium,Y,8
ALM0000343,ELV00078,2025-07-24 10:04:27,E202,Overload,Low,Y,52
ALM0000344,ELV00146,2025-06-26 17:07:34,E202,Overload,Low,Y,19
ALM0000345,ELV00127,2025-04-06 11:51:35,E505,Power Fault,Medium,Y,22
ALM0000346,ELV00206,2025-09-17 22:04:37,E707,Communication Loss,High,Y,51
ALM0000347,ELV00119,2025-09-29 00:36:09,E404,Excess Vibration,Medium,Y,16
ALM0000348,ELV00069,2026-01-19 09:47:04,E505,Power Fault,Medium,N,
ALM0000349,ELV00467,2025-04-28 13:41:24,E808,Speed Deviation,Medium,N,
ALM0000350,ELV00368,2025-04-28 06:32:26,E606,Brake Fault,Low,Y,22
ALM0000351,ELV00035,2025-11-23 01:19:06,E606,Brake Fault,High,N,
ALM0000352,ELV00009,2025-05-30 13:09:07,E101,Door Fault,High,N,
ALM0000353,ELV00212,2025-10-23 22:18:34,E101,Door Fault,High,Y,48
ALM0000354,ELV00350,2025-05-02 11:14:44,E404,Excess Vibration,High,Y,277
ALM0000355,ELV00109,2026-02-27 16:50:19,E707,Communication Loss,Critical,Y,27
ALM0000356,ELV00493,2025-03-11 14:22:16,E909,Leveling Error,Low,Y,9
ALM0000357,ELV00245,2025-10-06 01:32:57,E101,Door Fault,Medium,Y,34
ALM0000358,ELV00022,2025-03-16 02:33:10,E404,Excess Vibration,Medium,Y,21
ALM0000359,ELV00257,2026-04-28 02:33:45,E101,Door Fault,Low,Y,40
ALM0000360,ELV00130,2025-08-23 01:48:51,E303,Motor Overheat,High,Y,100
ALM0000361,ELV00051,2026-03-30 04:01:11,E505,Power Fault,Medium,N,
ALM0000362,ELV00350,2025-06-05 09:38:16,E101,Door Fault,Low,Y,86
ALM0000363,ELV00173,2026-02-03 12:31:21,E202,Overload,High,Y,45
ALM0000364,ELV00187,2025-12-23 15:58:01,E202,Overload,Critical,Y,87
ALM0000365,ELV00226,2026-01-19 01:08:35,E303,Motor Overheat,Low,Y,12
ALM0000366,ELV00372,2025-05-10 20:18:07,E909,Leveling Error,High,Y,35
ALM0000367,ELV00056,2025-02-05 01:54:57,E808,Speed Deviation,Low,Y,22
ALM0000368,ELV00012,2026-06-17 21:06:14,E303,Motor Overheat,Medium,Y,20
ALM0000369,ELV00465,2026-01-14 01:03:36,E606,Brake Fault,Medium,Y,25
ALM0000370,ELV00395,2025-05-23 00:00:51,E505,Power Fault,High,Y,31
ALM0000371,ELV00442,2025-01-10 12:20:17,E404,Excess Vibration,Low,Y,53
ALM0000372,ELV00142,2025-06-30 04:39:46,E404,Excess Vibration,Low,Y,20
ALM0000373,ELV00252,2025-07-11 20:10:21,E303,Motor Overheat,Medium,Y,14
ALM0000374,ELV00219,2025-02-18 07:39:25,E404,Excess Vibration,High,Y,92
ALM0000375,ELV00422,2025-06-20 07:45:28,E303,Motor Overheat,High,Y,69
ALM0000376,ELV00424,2025-02-10 08:19:15,E808,Speed Deviation,Medium,Y,51
ALM0000377,ELV00235,2025-01-09 16:21:22,E202,Overload,Low,Y,11
ALM0000378,ELV00104,2025-09-16 19:48:19,E202,Overload,High,Y,25
ALM0000379,ELV00357,2025-06-22 09:37:04,E101,Door Fault,Low,Y,9
ALM0000380,ELV00415,2025-02-21 21:53:21,E101,Door Fault,High,Y,43
ALM0000381,ELV00422,2025-11-02 01:25:34,E606,Brake Fault,High,Y,51
ALM0000382,ELV00482,2025-08-17 12:37:44,E707,Communication Loss,High,Y,96
ALM0000383,ELV00109,2026-06-03 17:15:18,E606,Brake Fault,Low,Y,17
ALM0000384,ELV00397,2025-08-28 09:11:28,E202,Overload,Low,Y,20
ALM0000385,ELV00293,2026-03-09 01:25:31,E909,Leveling Error,High,Y,50
ALM0000386,ELV00393,2026-04-06 05:02:22,E606,Brake Fault,Low,Y,31
ALM0000387,ELV00495,2025-09-03 03:35:11,E202,Overload,Medium,Y,14
ALM0000388,ELV00144,2026-06-06 05:28:35,E505,Power Fault,High,Y,77
ALM0000389,ELV00318,2025-01-15 06:49:11,E606,Brake Fault,Medium,Y,57
ALM0000390,ELV00124,2025-09-06 19:31:35,E909,Leveling Error,Medium,Y,42
ALM0000391,ELV00020,2026-02-15 17:21:18,E303,Motor Overheat,Low,Y,65
ALM0000392,ELV00478,2025-09-03 11:58:19,E606,Brake Fault,Low,N,
ALM0000393,ELV00051,2026-03-18 09:37:24,E505,Power Fault,Low,Y,6
ALM0000394,ELV00479,2026-04-17 07:54:36,E303,Motor Overheat,Low,Y,7
ALM0000395,ELV00425,2025-05-19 20:35:36,E303,Motor Overheat,Low,Y,17
ALM0000396,ELV00439,2026-02-08 10:53:53,E606,Brake Fault,Medium,N,
ALM0000397,ELV00368,2025-08-24 07:35:54,E202,Overload,High,Y,77
ALM0000398,ELV00287,2026-03-29 19:27:00,E505,Power Fault,Low,Y,13
ALM0000399,ELV00400,2025-02-25 03:30:59,E808,Speed Deviation,Low,Y,42
ALM0000400,ELV00172,2026-02-18 03:56:40,E505,Power Fault,Medium,Y,17
ALM0000401,ELV00251,2025-12-11 10:00:23,E101,Door Fault,Low,Y,7
ALM0000402,ELV00151,2025-07-06 04:14:46,E909,Leveling Error,Critical,Y,45
ALM0000403,ELV00313,2025-04-12 22:56:19,E808,Speed Deviation,Low,Y,33
ALM0000404,ELV00208,2026-06-19 16:43:56,E909,Leveling Error,Medium,Y,12
ALM0000405,ELV00267,2025-10-10 00:44:48,E606,Brake Fault,Medium,Y,19
ALM0000406,ELV00217,2025-03-17 18:10:12,E909,Leveling Error,Critical,Y,95
ALM0000407,ELV00415,2025-08-08 17:29:43,E909,Leveling Error,Medium,Y,5
ALM0000408,ELV00462,2025-01-07 08:18:53,E505,Power Fault,Low,Y,25
ALM0000409,ELV00357,2026-06-18 21:04:02,E101,Door Fault,Medium,Y,18
ALM0000410,ELV00462,2025-10-08 01:34:25,E101,Door Fault,Medium,Y,109
ALM0000411,ELV00487,2025-09-20 18:06:13,E606,Brake Fault,Low,Y,5
ALM0000412,ELV00072,2025-11-27 03:25:14,E707,Communication Loss,Low,Y,28
ALM0000413,ELV00215,2025-07-18 02:01:49,E404,Excess Vibration,Low,Y,37
ALM0000414,ELV00234,2026-06-17 19:37:44,E202,Overload,High,Y,160
ALM0000415,ELV00386,2025-01-15 06:25:37,E202,Overload,Medium,Y,20
ALM0000416,ELV00432,2026-01-31 05:07:00,E505,Power Fault,Low,Y,20
ALM0000417,ELV00135,2026-04-25 08:10:50,E303,Motor Overheat,Medium,Y,25
ALM0000418,ELV00327,2026-02-09 09:27:33,E606,Brake Fault,Low,Y,16
ALM0000419,ELV00224,2026-06-09 14:37:01,E909,Leveling Error,Low,N,
ALM0000420,ELV00393,2025-09-23 04:28:54,E101,Door Fault,Critical,Y,18
ALM0000421,ELV00071,2026-02-03 23:04:32,E202,Overload,Critical,Y,20
ALM0000422,ELV00373,2026-06-05 15:32:21,E505,Power Fault,Medium,Y,32
ALM0000423,ELV00037,2025-11-01 20:13:39,E202,Overload,Low,Y,12
ALM0000424,ELV00023,2025-08-10 22:37:03,E909,Leveling Error,Medium,Y,32
ALM0000425,ELV00389,2025-12-16 06:00:50,E303,Motor Overheat,High,Y,160
ALM0000426,ELV00440,2025-07-03 08:22:32,E707,Communication Loss,Medium,Y,8
ALM0000427,ELV00141,2025-01-22 10:57:38,E303,Motor Overheat,Low,Y,17
ALM0000428,ELV00444,2026-04-24 23:18:41,E202,Overload,High,N,
ALM0000429,ELV00417,2026-05-03 02:08:54,E404,Excess Vibration,Low,Y,25
ALM0000430,ELV00450,2026-03-04 21:04:04,E707,Communication Loss,High,N,
ALM0000431,ELV00488,2025-06-18 07:48:47,E404,Excess Vibration,Low,Y,26
ALM0000432,ELV00477,2025-06-24 14:36:03,E303,Motor Overheat,Medium,Y,17
ALM0000433,ELV00283,2026-03-16 02:43:05,E505,Power Fault,Low,Y,14
ALM0000434,ELV00127,2025-06-21 11:05:23,E808,Speed Deviation,Low,Y,8
ALM0000435,ELV00451,2025-02-03 08:23:19,E303,Motor Overheat,Low,Y,27
ALM0000436,ELV00483,2025-08-19 11:01:24,E303,Motor Overheat,Medium,Y,52
ALM0000437,ELV00388,2025-06-12 19:49:15,E303,Motor Overheat,Low,Y,30
ALM0000438,ELV00315,2025-03-25 02:40:14,E808,Speed Deviation,Low,Y,20
ALM0000439,ELV00382,2025-09-10 20:02:38,E202,Overload,Medium,Y,9
ALM0000440,ELV00261,2025-11-25 21:22:30,E404,Excess Vibration,Low,Y,10
ALM0000441,ELV00384,2025-05-28 20:19:50,E101,Door Fault,Low,Y,23
ALM0000442,ELV00173,2025-05-03 04:59:08,E808,Speed Deviation,Low,Y,17
ALM0000443,ELV00012,2026-06-21 15:24:53,E606,Brake Fault,Low,Y,9
ALM0000444,ELV00071,2026-01-10 15:23:42,E101,Door Fault,Medium,Y,26
ALM0000445,ELV00467,2025-11-29 22:00:19,E808,Speed Deviation,High,Y,28
ALM0000446,ELV00252,2025-05-25 18:13:00,E101,Door Fault,High,Y,153
ALM0000447,ELV00350,2025-09-30 10:11:15,E808,Speed Deviation,High,N,
ALM0000448,ELV00186,2026-06-02 13:13:43,E707,Communication Loss,Low,Y,25
ALM0000449,ELV00418,2025-12-29 08:44:15,E808,Speed Deviation,Low,Y,10
ALM0000450,ELV00189,2025-04-04 20:36:33,E101,Door Fault,Low,N,
ALM0000451,ELV00060,2025-08-15 17:11:41,E505,Power Fault,Medium,Y,30
ALM0000452,ELV00348,2026-06-28 17:42:39,E606,Brake Fault,Low,Y,15
ALM0000453,ELV00190,2026-06-20 12:04:19,E606,Brake Fault,Medium,Y,29
ALM0000454,ELV00340,2026-03-28 00:17:18,E101,Door Fault,Medium,Y,13
ALM0000455,ELV00370,2025-09-17 10:08:32,E101,Door Fault,Low,Y,23
ALM0000456,ELV00429,2025-04-14 02:39:36,E303,Motor Overheat,Low,Y,22
ALM0000457,ELV00048,2026-03-30 07:34:49,E404,Excess Vibration,Low,Y,5
ALM0000458,ELV00195,2026-01-11 19:20:38,E707,Communication Loss,High,Y,136
ALM0000459,ELV00221,2025-10-21 22:08:35,E505,Power Fault,Medium,Y,10
ALM0000460,ELV00368,2025-07-22 12:18:47,E808,Speed Deviation,Low,Y,20
ALM0000461,ELV00033,2026-05-22 23:20:44,E505,Power Fault,High,N,
ALM0000462,ELV00491,2025-11-20 02:51:42,E202,Overload,Medium,Y,20
ALM0000463,ELV00383,2026-06-10 00:42:37,E505,Power Fault,Low,Y,8
ALM0000464,ELV00100,2025-12-02 16:09:22,E404,Excess Vibration,Low,Y,38
ALM0000465,ELV00161,2026-04-02 03:24:11,E707,Communication Loss,Medium,Y,8
ALM0000466,ELV00499,2026-06-23 21:41:56,E909,Leveling Error,High,Y,56
ALM0000467,ELV00364,2025-04-05 13:16:38,E505,Power Fault,Low,Y,28
ALM0000468,ELV00410,2026-03-21 15:43:22,E404,Excess Vibration,Low,Y,7
ALM0000469,ELV00317,2026-03-05 22:15:32,E202,Overload,Medium,Y,46
ALM0000470,ELV00351,2025-03-02 11:32:59,E505,Power Fault,Low,Y,83
ALM0000471,ELV00379,2026-01-07 07:04:46,E909,Leveling Error,Low,Y,9
ALM0000472,ELV00114,2025-02-02 03:46:59,E707,Communication Loss,Medium,N,
ALM0000473,ELV00117,2026-05-22 10:50:12,E808,Speed Deviation,Medium,Y,23
ALM0000474,ELV00312,2025-10-14 00:41:26,E202,Overload,Critical,N,
ALM0000475,ELV00446,2025-08-21 07:39:02,E202,Overload,Critical,N,
ALM0000476,ELV00221,2025-11-08 21:46:44,E707,Communication Loss,Critical,Y,21
ALM0000477,ELV00497,2025-03-21 13:47:11,E303,Motor Overheat,Medium,Y,21
ALM0000478,ELV00193,2026-02-16 16:27:38,E808,Speed Deviation,Critical,Y,99
ALM0000479,ELV00121,2025-12-30 17:22:30,E505,Power Fault,Medium,Y,39
ALM0000480,ELV00440,2025-07-09 00:49:23,E505,Power Fault,Critical,Y,21
ALM0000481,ELV00480,2025-01-14 06:17:23,E808,Speed Deviation,Low,Y,21
ALM0000482,ELV00133,2025-07-26 06:35:28,E808,Speed Deviation,Low,Y,17
ALM0000483,ELV00243,2025-07-23 05:45:13,E303,Motor Overheat,Low,Y,16
ALM0000484,ELV00446,2025-04-21 12:56:10,E505,Power Fault,High,Y,55
ALM0000485,ELV00100,2026-05-16 23:55:31,E707,Communication Loss,High,Y,48
ALM0000486,ELV00043,2025-06-07 23:09:34,E808,Speed Deviation,High,Y,59
ALM0000487,ELV00346,2025-12-13 04:43:05,E909,Leveling Error,Medium,Y,11
ALM0000488,ELV00140,2026-06-22 04:04:58,E909,Leveling Error,Low,Y,24
ALM0000489,ELV00128,2025-11-09 16:21:08,E303,Motor Overheat,Low,Y,17
ALM0000490,ELV00027,2026-05-19 23:53:38,E303,Motor Overheat,Low,Y,7
ALM0000491,ELV00120,2025-10-22 12:33:13,E101,Door Fault,Low,Y,55
ALM0000492,ELV00259,2026-02-25 22:28:05,E202,Overload,Medium,Y,12
ALM0000493,ELV00180,2026-04-30 13:49:34,E707,Communication Loss,Low,Y,38
ALM0000494,ELV00329,2026-05-23 02:57:19,E606,Brake Fault,Medium,Y,35
ALM0000495,ELV00355,2025-10-16 08:11:52,E606,Brake Fault,Medium,Y,40
ALM0000496,ELV00144,2026-05-24 08:07:01,E202,Overload,High,Y,49
ALM0000497,ELV00374,2025-08-23 21:44:51,E303,Motor Overheat,Low,Y,24
ALM0000498,ELV00240,2025-05-06 22:53:26,E909,Leveling Error,Medium,Y,15
ALM0000499,ELV00262,2026-05-10 08:00:16,E909,Leveling Error,Medium,Y,24
ALM0000500,ELV00324,2026-02-08 13:30:42,E808,Speed Deviation,High,Y,29
ALM0000501,ELV00160,2025-03-26 04:36:56,E101,Door Fault,Medium,Y,14
ALM0000502,ELV00435,2026-01-31 02:34:10,E202,Overload,Medium,Y,16
ALM0000503,ELV00321,2026-05-01 00:41:25,E808,Speed Deviation,Low,Y,35
ALM0000504,ELV00192,2025-07-13 14:39:23,E707,Communication Loss,High,Y,54
ALM0000505,ELV00474,2026-02-06 07:27:27,E808,Speed Deviation,Low,Y,14
ALM0000506,ELV00109,2026-02-12 14:29:28,E303,Motor Overheat,Low,Y,37
ALM0000507,ELV00284,2026-05-05 23:45:13,E808,Speed Deviation,Medium,Y,38
ALM0000508,ELV00244,2026-04-04 06:47:49,E303,Motor Overheat,High,Y,100
ALM0000509,ELV00356,2025-01-26 16:39:54,E202,Overload,Medium,Y,18
ALM0000510,ELV00458,2026-03-03 19:42:33,E101,Door Fault,Low,Y,21
ALM0000511,ELV00114,2025-06-23 21:08:29,E303,Motor Overheat,Low,Y,48
ALM0000512,ELV00119,2026-06-10 08:56:55,E404,Excess Vibration,Low,Y,19
ALM0000513,ELV00447,2026-02-01 01:45:04,E101,Door Fault,Medium,Y,15
ALM0000514,ELV00054,2026-02-04 23:10:32,E505,Power Fault,Low,Y,18
ALM0000515,ELV00179,2025-12-19 01:02:23,E101,Door Fault,Low,Y,25
ALM0000516,ELV00258,2025-05-27 00:10:56,E101,Door Fault,Low,N,
ALM0000517,ELV00175,2025-06-12 15:15:20,E808,Speed Deviation,Low,Y,32
ALM0000518,ELV00306,2026-03-07 03:52:14,E303,Motor Overheat,Low,Y,12
ALM0000519,ELV00234,2026-04-19 10:04:27,E303,Motor Overheat,Low,Y,37
ALM0000520,ELV00026,2026-03-02 21:33:30,E909,Leveling Error,Low,Y,11
ALM0000521,ELV00250,2026-03-16 17:34:33,E101,Door Fault,Critical,Y,81
ALM0000522,ELV00153,2025-11-26 22:00:42,E909,Leveling Error,Low,Y,33
ALM0000523,ELV00295,2025-09-23 21:28:24,E404,Excess Vibration,Critical,Y,261
ALM0000524,ELV00063,2025-11-26 01:02:59,E404,Excess Vibration,Medium,Y,20
ALM0000525,ELV00321,2025-08-18 19:49:22,E808,Speed Deviation,Low,Y,12
ALM0000526,ELV00009,2026-02-16 07:06:11,E707,Communication Loss,Low,Y,5
ALM0000527,ELV00472,2026-04-29 15:18:20,E707,Communication Loss,Medium,Y,10
ALM0000528,ELV00139,2026-05-03 15:34:28,E909,Leveling Error,Low,Y,11
ALM0000529,ELV00120,2025-10-08 19:23:17,E909,Leveling Error,Low,Y,23
ALM0000530,ELV00379,2025-09-30 10:27:22,E202,Overload,Low,Y,58
ALM0000531,ELV00432,2026-03-15 20:20:30,E707,Communication Loss,Critical,Y,38
ALM0000532,ELV00292,2025-02-20 05:33:22,E101,Door Fault,Low,Y,17
ALM0000533,ELV00322,2025-07-15 14:10:31,E404,Excess Vibration,Medium,Y,22
ALM0000534,ELV00388,2025-11-18 09:21:57,E909,Leveling Error,Critical,Y,30
ALM0000535,ELV00107,2025-08-25 23:59:37,E505,Power Fault,Low,Y,45
ALM0000536,ELV00458,2025-04-20 08:43:59,E505,Power Fault,Low,Y,33
ALM0000537,ELV00496,2025-07-21 02:51:08,E202,Overload,Medium,N,
ALM0000538,ELV00479,2025-05-19 15:53:37,E606,Brake Fault,Low,Y,65
ALM0000539,ELV00496,2026-04-20 09:10:43,E202,Overload,Low,Y,17
ALM0000540,ELV00192,2025-03-07 20:37:06,E101,Door Fault,Medium,Y,24
ALM0000541,ELV00259,2025-05-12 20:50:51,E202,Overload,Medium,N,
ALM0000542,ELV00298,2025-06-14 22:00:38,E101,Door Fault,Medium,Y,38
ALM0000543,ELV00424,2026-04-10 19:50:57,E303,Motor Overheat,Low,Y,12
ALM0000544,ELV00016,2025-09-20 00:10:21,E202,Overload,High,Y,148
ALM0000545,ELV00055,2026-02-27 21:15:15,E303,Motor Overheat,Low,Y,11
ALM0000546,ELV00074,2025-11-19 23:11:01,E303,Motor Overheat,Medium,Y,16
ALM0000547,ELV00336,2025-10-22 02:56:40,E202,Overload,High,Y,51
ALM0000548,ELV00228,2025-04-15 17:30:58,E707,Communication Loss,Medium,Y,11
ALM0000549,ELV00192,2025-06-01 19:22:12,E606,Brake Fault,Medium,Y,28
ALM0000550,ELV00391,2025-01-09 06:34:01,E202,Overload,Critical,Y,110
ALM0000551,ELV00175,2025-04-15 01:26:18,E909,Leveling Error,Medium,Y,19
ALM0000552,ELV00348,2025-04-09 06:27:08,E404,Excess Vibration,Medium,Y,5
ALM0000553,ELV00056,2025-05-31 14:56:44,E404,Excess Vibration,Medium,Y,15
ALM0000554,ELV00258,2025-03-27 18:56:57,E707,Communication Loss,Medium,Y,7
ALM0000555,ELV00443,2025-07-21 07:02:27,E505,Power Fault,Low,Y,24
ALM0000556,ELV00243,2026-02-07 10:41:39,E505,Power Fault,Medium,Y,25
ALM0000557,ELV00290,2025-08-09 06:08:37,E303,Motor Overheat,High,N,
ALM0000558,ELV00366,2025-10-28 13:01:00,E909,Leveling Error,High,Y,83
ALM0000559,ELV00269,2026-03-31 10:42:25,E707,Communication Loss,Medium,Y,16
ALM0000560,ELV00036,2025-08-21 16:07:03,E202,Overload,Low,Y,8
ALM0000561,ELV00384,2025-02-16 19:07:46,E505,Power Fault,Critical,Y,24
ALM0000562,ELV00205,2025-07-16 02:05:02,E404,Excess Vibration,Critical,Y,61
ALM0000563,ELV00167,2025-12-26 17:33:03,E909,Leveling Error,High,N,
ALM0000564,ELV00283,2026-06-02 13:21:25,E505,Power Fault,Low,Y,40
ALM0000565,ELV00495,2026-03-12 23:28:09,E202,Overload,Low,Y,25
ALM0000566,ELV00039,2025-12-25 00:48:08,E101,Door Fault,High,Y,175
ALM0000567,ELV00139,2025-06-15 03:30:18,E505,Power Fault,Low,Y,23
ALM0000568,ELV00340,2026-04-01 08:04:20,E909,Leveling Error,High,Y,148
ALM0000569,ELV00231,2025-11-19 13:49:39,E606,Brake Fault,Medium,Y,27
ALM0000570,ELV00393,2026-02-21 22:49:56,E303,Motor Overheat,Medium,Y,21
ALM0000571,ELV00192,2026-06-30 11:20:16,E101,Door Fault,Low,Y,10
ALM0000572,ELV00175,2025-12-11 05:23:50,E202,Overload,Medium,Y,14
ALM0000573,ELV00215,2025-06-20 08:56:59,E101,Door Fault,Low,Y,8
ALM0000574,ELV00260,2025-03-14 07:56:42,E707,Communication Loss,Low,Y,21
ALM0000575,ELV00109,2026-03-24 04:15:27,E606,Brake Fault,Low,Y,135
ALM0000576,ELV00106,2026-02-09 09:06:36,E101,Door Fault,Low,Y,15
ALM0000577,ELV00233,2026-05-28 17:02:48,E505,Power Fault,High,Y,57
ALM0000578,ELV00234,2025-02-26 12:07:32,E404,Excess Vibration,Medium,Y,29
ALM0000579,ELV00323,2025-10-08 21:49:08,E303,Motor Overheat,Low,Y,76
ALM0000580,ELV00090,2025-01-13 19:36:48,E101,Door Fault,Low,Y,13
ALM0000581,ELV00477,2025-01-06 23:52:13,E909,Leveling Error,Critical,Y,158
ALM0000582,ELV00226,2026-03-30 23:31:34,E606,Brake Fault,Medium,Y,65
ALM0000583,ELV00416,2026-03-14 19:40:38,E606,Brake Fault,High,Y,47
ALM0000584,ELV00427,2026-05-11 11:34:48,E606,Brake Fault,Low,Y,18
ALM0000585,ELV00128,2026-06-18 17:27:08,E909,Leveling Error,Low,N,
ALM0000586,ELV00034,2026-04-10 05:29:04,E505,Power Fault,Medium,Y,24
ALM0000587,ELV00379,2025-04-16 13:10:37,E707,Communication Loss,Low,Y,13
ALM0000588,ELV00042,2025-08-29 21:44:20,E101,Door Fault,High,Y,33
ALM0000589,ELV00148,2025-10-19 23:28:28,E303,Motor Overheat,Critical,Y,24
ALM0000590,ELV00256,2025-04-14 09:08:51,E606,Brake Fault,Medium,Y,19
ALM0000591,ELV00451,2025-06-13 13:16:10,E101,Door Fault,Medium,Y,19
ALM0000592,ELV00246,2026-06-11 09:22:49,E606,Brake Fault,Medium,Y,10
ALM0000593,ELV00395,2025-06-16 15:53:50,E202,Overload,Low,Y,10
ALM0000594,ELV00123,2025-06-24 09:58:52,E202,Overload,Medium,Y,9
ALM0000595,ELV00283,2026-01-20 05:11:23,E909,Leveling Error,High,N,
ALM0000596,ELV00191,2026-05-25 00:05:26,E707,Communication Loss,High,Y,43
ALM0000597,ELV00050,2025-03-31 23:22:24,E808,Speed Deviation,Medium,Y,24
ALM0000598,ELV00486,2025-12-20 21:01:14,E505,Power Fault,Critical,Y,117
ALM0000599,ELV00458,2025-11-29 20:01:53,E202,Overload,Medium,Y,27
ALM0000600,ELV00472,2025-05-22 01:22:15,E202,Overload,Critical,Y,58
ALM0000601,ELV00026,2025-01-30 08:58:21,E303,Motor Overheat,Low,Y,14
ALM0000602,ELV00334,2025-02-23 01:50:42,E505,Power Fault,High,Y,103
ALM0000603,ELV00406,2026-03-29 01:22:00,E808,Speed Deviation,Medium,Y,12
ALM0000604,ELV00277,2025-12-22 21:05:45,E707,Communication Loss,Critical,Y,25
ALM0000605,ELV00499,2025-11-27 21:15:00,E606,Brake Fault,Low,Y,11
ALM0000606,ELV00040,2026-03-27 15:56:30,E505,Power Fault,Low,Y,28
ALM0000607,ELV00453,2025-12-07 16:36:59,E707,Communication Loss,High,Y,19
ALM0000608,ELV00384,2026-05-17 10:53:46,E101,Door Fault,Medium,Y,9
ALM0000609,ELV00293,2026-01-01 21:49:20,E505,Power Fault,Low,Y,50
ALM0000610,ELV00286,2025-02-22 21:20:11,E707,Communication Loss,Low,Y,20
ALM0000611,ELV00055,2025-12-28 04:30:02,E909,Leveling Error,Critical,Y,52
ALM0000612,ELV00067,2026-03-08 14:48:09,E909,Leveling Error,Medium,Y,29
ALM0000613,ELV00410,2025-05-05 00:42:07,E303,Motor Overheat,Medium,Y,17
ALM0000614,ELV00254,2026-03-29 10:35:03,E808,Speed Deviation,Low,Y,34
ALM0000615,ELV00023,2025-09-11 00:07:29,E606,Brake Fault,High,Y,38
ALM0000616,ELV00452,2025-06-12 03:18:28,E909,Leveling Error,Low,Y,92
ALM0000617,ELV00417,2025-02-04 14:43:11,E202,Overload,Medium,Y,43
ALM0000618,ELV00176,2026-04-25 10:32:35,E909,Leveling Error,Low,Y,37
ALM0000619,ELV00292,2025-03-15 22:33:13,E101,Door Fault,Low,Y,69
ALM0000620,ELV00432,2026-05-22 22:03:33,E505,Power Fault,Low,Y,34
ALM0000621,ELV00432,2025-09-12 05:19:29,E505,Power Fault,Medium,Y,21
ALM0000622,ELV00396,2025-07-06 07:46:38,E303,Motor Overheat,Low,Y,15
ALM0000623,ELV00376,2025-07-03 05:38:19,E202,Overload,High,N,
ALM0000624,ELV00005,2025-06-27 02:49:48,E707,Communication Loss,Critical,Y,179
ALM0000625,ELV00105,2025-02-17 03:02:21,E606,Brake Fault,Low,Y,27
ALM0000626,ELV00139,2026-05-01 08:17:29,E808,Speed Deviation,Medium,Y,20
ALM0000627,ELV00147,2026-03-13 05:57:49,E404,Excess Vibration,Low,Y,21
ALM0000628,ELV00083,2026-06-22 02:49:15,E101,Door Fault,Critical,Y,77
ALM0000629,ELV00049,2025-03-12 22:52:20,E909,Leveling Error,Medium,Y,5
ALM0000630,ELV00296,2025-11-08 16:39:08,E101,Door Fault,Low,Y,17
ALM0000631,ELV00042,2025-03-21 19:48:07,E909,Leveling Error,High,Y,30
ALM0000632,ELV00471,2025-08-13 01:43:22,E505,Power Fault,Medium,Y,25
ALM0000633,ELV00046,2025-10-20 10:42:12,E606,Brake Fault,Low,Y,24
ALM0000634,ELV00484,2025-02-14 23:54:39,E707,Communication Loss,High,Y,64
ALM0000635,ELV00129,2025-10-07 04:21:19,E606,Brake Fault,Medium,Y,15
