maintenance_part_id,maintenance_id,material_id,quantity_used,unit_cost,total_cost
MPT00000461,MNT0008161,MAT00095,1,31.93,31.93
MPT00000462,MNT0026929,MAT00248,2,528.25,1056.5
MPT00000463,MNT0026929,MAT00233,2,224.58,449.16
MPT00000464,MNT0013826,MAT00245,3,85.42,256.26
MPT00000465,MNT0013826,MAT00239,1,822.8,822.8
MPT00000466,MNT0019523,MAT00241,1,166.13,166.13
MPT00000467,MNT0017715,MAT00227,1,225.57,225.57
MPT00000468,MNT0017715,MAT00239,3,813.76,2441.28
MPT00000469,MNT0017715,MAT00230,1,404.47,404.47
MPT00000470,MNT0005853,MAT00042,1,54.5,54.5
MPT00000471,MNT0006016,MAT00206,1,752.9,752.9
MPT00000472,MNT0004204,MAT00015,1,51.48,51.48
MPT00000473,MNT0004204,MAT00018,1,330.93,330.93
MPT00000474,MNT0004204,MAT00015,1,52.57,52.57
MPT00000475,MNT0004204,MAT00001,6,60.39,362.34
MPT00000476,MNT0019768,MAT00244,2,191.04,382.08
MPT00000477,MNT0009296,MAT00018,1,396.51,396.51
MPT00000478,MNT0009296,MAT00006,1,332.07,332.07
MPT00000479,MNT0009660,MAT00022,1,102.33,102.33
MPT00000480,MNT0009660,MAT00009,3,424.84,1274.52
MPT00000481,MNT0009660,MAT00005,2,270.94,541.88
MPT00000482,MNT0009660,MAT00013,1,115.44,115.44
MPT00000483,MNT0020874,MAT00245,1,101.46,101.46
MPT00000484,MNT0020874,MAT00241,1,145.55,145.55
MPT00000485,MNT0020874,MAT00250,1,3066.99,3066.99
MPT00000486,MNT0020874,MAT00237,2,923.91,1847.82
MPT00000487,MNT0004127,MAT00216,1,126.3,126.3
MPT00000488,MNT0004206,MAT00019,1,312.61,312.61
MPT00000489,MNT0004206,MAT00007,1,860.69,860.69
MPT00000490,MNT0018845,MAT00229,1,465.12,465.12
MPT00000491,MNT0018845,MAT00236,2,201.47,402.94
MPT00000492,MNT0018845,MAT00227,3,216.53,649.59
MPT00000493,MNT0024231,MAT00228,1,70.79,70.79
MPT00000494,MNT0024231,MAT00242,1,199.45,199.45
MPT00000495,MNT0024231,MAT00239,1,736.54,736.54
MPT00000496,MNT0024231,MAT00244,2,176.44,352.88
MPT00000497,MNT0023682,MAT00245,1,103.98,103.98
MPT00000498,MNT0023682,MAT00240,1,707.05,707.05
MPT00000499,MNT0014321,MAT00232,1,66.14,66.14
MPT00000500,MNT0019181,MAT00250,1,3379.74,3379.74
MPT00000501,MNT0019181,MAT00243,2,1280.32,2560.64
MPT00000502,MNT0022589,MAT00236,1,192.3,192.3
MPT00000503,MNT0022589,MAT00226,1,50.08,50.08
MPT00000504,MNT0022589,MAT00244,1,213.97,213.97
MPT00000505,MNT0022589,MAT00241,4,160.44,641.76
MPT00000506,MNT0021285,MAT00250,2,3383.17,6766.34
MPT00000507,MNT0021285,MAT00233,1,258.65,258.65
MPT00000508,MNT0021285,MAT00230,2,438.22,876.44
MPT00000509,MNT0021285,MAT00228,1,75.23,75.23
MPT00000510,MNT0028527,MAT00226,1,54.38,54.38
MPT00000511,MNT0022259,MAT00246,1,309.6,309.6
MPT00000512,MNT0022259,MAT00243,2,1378.74,2757.48
MPT00000513,MNT0029250,MAT00226,1,55.18,55.18
MPT00000514,MNT0029250,MAT00247,1,724.15,724.15
MPT00000515,MNT0029250,MAT00235,1,319.85,319.85
MPT00000516,MNT0029250,MAT00228,1,61.53,61.53
MPT00000517,MNT0002514,MAT00203,1,69.28,69.28
MPT00000518,MNT0006752,MAT00018,1,395.87,395.87
MPT00000519,MNT0006752,MAT00013,1,111.04,111.04
MPT00000520,MNT0022205,MAT00247,1,650.53,650.53
MPT00000521,MNT0019577,MAT00232,1,72.06,72.06
MPT00000522,MNT0019577,MAT00230,2,410.6,821.2
MPT00000523,MNT0019577,MAT00246,1,317.86,317.86
MPT00000524,MNT0017197,MAT00227,1,269.97,269.97
MPT00000525,MNT0017197,MAT00232,2,79.37,158.74
MPT00000526,MNT0009228,MAT00087,1,401.87,401.87
MPT00000527,MNT0009228,MAT00087,1,333.97,333.97
MPT00000528,MNT0009228,MAT00082,1,147.07,147.07
MPT00000529,MNT0023316,MAT00230,2,378.8,757.6
MPT00000530,MNT0025517,MAT00248,2,515.32,1030.64
MPT00000531,MNT0025517,MAT00235,2,313.0,626.0
MPT00000532,MNT0029120,MAT00246,1,314.41,314.41
MPT00000533,MNT0000947,MAT00148,1,92.13,92.13
MPT00000534,MNT0000947,MAT00130,1,85.32,85.32
MPT00000535,MNT0017210,MAT00247,2,739.8,1479.6
MPT00000536,MNT0014256,MAT00241,1,164.89,164.89
MPT00000537,MNT0014256,MAT00231,1,406.81,406.81
MPT00000538,MNT0019721,MAT00230,1,461.97,461.97
MPT00000539,MNT0017245,MAT00231,1,398.27,398.27
MPT00000540,MNT0017245,MAT00228,1,74.06,74.06
MPT00000541,MNT0017245,MAT00244,1,209.76,209.76
MPT00000542,MNT0003334,MAT00204,1,1398.2,1398.2
MPT00000543,MNT0003334,MAT00207,2,188.92,377.84
MPT00000544,MNT0003334,MAT00221,1,141.33,141.33
MPT00000545,MNT0003334,MAT00223,2,238.33,476.66
MPT00000546,MNT0017037,MAT00246,1,329.76,329.76
MPT00000547,MNT0017037,MAT00244,1,200.89,200.89
MPT00000548,MNT0017037,MAT00242,3,194.29,582.87
MPT00000549,MNT0017037,MAT00228,1,69.57,69.57
MPT00000550,MNT0005704,MAT00054,1,585.06,585.06
MPT00000551,MNT0019084,MAT00240,1,706.84,706.84
MPT00000552,MNT0009890,MAT00132,1,123.36,123.36
MPT00000553,MNT0009890,MAT00137,1,271.07,271.07
MPT00000554,MNT0025614,MAT00241,1,146.22,146.22
MPT00000555,MNT0025614,MAT00231,2,429.91,859.82
MPT00000556,MNT0025614,MAT00236,1,204.9,204.9
MPT00000557,MNT0027217,MAT00240,1,700.31,700.31
MPT00000558,MNT0005400,MAT00218,1,62.11,62.11
MPT00000559,MNT0005400,MAT00217,1,134.25,134.25
MPT00000560,MNT0005400,MAT00204,1,1334.38,1334.38
MPT00000561,MNT0026366,MAT00240,1,660.1,660.1
MPT00000562,MNT0026366,MAT00247,1,684.47,684.47
MPT00000563,MNT0026366,MAT00250,1,3311.81,3311.81
MPT00000564,MNT0010217,MAT00125,1,51.27,51.27
MPT00000565,MNT0024622,MAT00250,1,2913.52,2913.52
MPT00000566,MNT0024622,MAT00247,1,692.27,692.27
MPT00000567,MNT0022788,MAT00234,1,292.97,292.97
MPT00000568,MNT0020497,MAT00238,2,166.23,332.46
MPT00000569,MNT0020497,MAT00234,2,265.36,530.72
MPT00000570,MNT0023545,MAT00239,1,811.42,811.42
MPT00000571,MNT0025557,MAT00246,1,293.95,293.95
MPT00000572,MNT0025557,MAT00234,1,298.82,298.82
MPT00000573,MNT0025557,MAT00233,2,254.14,508.28
MPT00000574,MNT0001435,MAT00043,1,295.86,295.86
MPT00000575,MNT0002386,MAT00216,1,124.64,124.64
MPT00000576,MNT0002386,MAT00222,1,236.13,236.13
MPT00000577,MNT0012611,MAT00244,2,176.46,352.92
MPT00000578,MNT0012611,MAT00234,1,251.61,251.61
MPT00000579,MNT0010182,MAT00207,1,194.37,194.37
MPT00000580,MNT0010182,MAT00222,2,256.35,512.7
MPT00000581,MNT0010182,MAT00206,1,835.15,835.15
MPT00000582,MNT0011677,MAT00234,1,263.12,263.12
MPT00000583,MNT0011854,MAT00243,1,1230.79,1230.79
MPT00000584,MNT0011854,MAT00238,2,159.29,318.58
MPT00000585,MNT0011854,MAT00245,1,107.1,107.1
MPT00000586,MNT0000502,MAT00074,1,253.28,253.28
MPT00000587,MNT0000502,MAT00051,1,78.03,78.03
MPT00000588,MNT0000502,MAT00065,1,137.58,137.58
MPT00000589,MNT0016664,MAT00237,2,936.15,1872.3
MPT00000590,MNT0016664,MAT00235,1,321.55,321.55
MPT00000591,MNT0016664,MAT00249,1,331.74,331.74
MPT00000592,MNT0023531,MAT00244,1,208.53,208.53
MPT00000593,MNT0023531,MAT00239,1,674.28,674.28
MPT00000594,MNT0023531,MAT00244,1,201.2,201.2
MPT00000595,MNT0002706,MAT00201,1,152.17,152.17
MPT00000596,MNT0002706,MAT00211,1,334.01,334.01
MPT00000597,MNT0002706,MAT00209,1,302.79,302.79
MPT00000598,MNT0000135,MAT00065,1,134.69,134.69
MPT00000599,MNT0000135,MAT00071,1,222.64,222.64
MPT00000600,MNT0000135,MAT00064,1,134.95,134.95
MPT00000601,MNT0000135,MAT00061,1,269.99,269.99
MPT00000602,MNT0027483,MAT00244,1,188.26,188.26
MPT00000603,MNT0027734,MAT00245,1,91.85,91.85
MPT00000604,MNT0013009,MAT00233,1,265.91,265.91
MPT00000605,MNT0013009,MAT00248,1,458.38,458.38
MPT00000606,MNT0000804,MAT00205,1,162.05,162.05
MPT00000607,MNT0014203,MAT00244,1,219.65,219.65
MPT00000608,MNT0014203,MAT00246,1,323.56,323.56
MPT00000609,MNT0014203,MAT00242,1,177.57,177.57
MPT00000610,MNT0003927,MAT00036,1,95.73,95.73
MPT00000611,MNT0003927,MAT00033,1,119.26,119.26
MPT00000612,MNT0003927,MAT00046,1,438.64,438.64
MPT00000613,MNT0029505,MAT00245,2,105.99,211.98
MPT00000614,MNT0029505,MAT00231,2,448.97,897.94
MPT00000615,MNT0029505,MAT00231,1,427.95,427.95
MPT00000616,MNT0029505,MAT00246,1,305.16,305.16
MPT00000617,MNT0003904,MAT00147,1,714.41,714.41
MPT00000618,MNT0003904,MAT00137,1,273.65,273.65
MPT00000619,MNT0003904,MAT00147,3,674.44,2023.32
MPT00000620,MNT0003904,MAT00131,1,271.28,271.28
MPT00000621,MNT0007054,MAT00001,1,68.56,68.56
MPT00000622,MNT0007054,MAT00004,1,218.91,218.91
MPT00000623,MNT0013782,MAT00232,1,67.15,67.15
MPT00000624,MNT0029881,MAT00229,1,436.08,436.08
MPT00000625,MNT0007966,MAT00140,1,102.46,102.46
MPT00000626,MNT0007966,MAT00139,1,152.69,152.69
MPT00000627,MNT0029056,MAT00237,1,890.41,890.41
MPT00000628,MNT0029056,MAT00233,1,256.39,256.39
MPT00000629,MNT0002344,MAT00118,1,733.64,733.64
MPT00000630,MNT0002344,MAT00102,1,251.85,251.85
MPT00000631,MNT0002344,MAT00118,1,679.86,679.86
MPT00000632,MNT0000962,MAT00110,1,554.02,554.02
MPT00000633,MNT0000962,MAT00119,2,161.66,323.32
MPT00000634,MNT0016026,MAT00227,1,239.17,239.17
MPT00000635,MNT0016026,MAT00227,1,244.14,244.14
MPT00000636,MNT0016026,MAT00244,1,207.21,207.21
MPT00000637,MNT0004575,MAT00216,1,129.07,129.07
MPT00000638,MNT0004575,MAT00221,2,145.63,291.26
MPT00000639,MNT0027143,MAT00234,1,284.87,284.87
MPT00000640,MNT0002808,MAT00220,2,280.94,561.88
MPT00000641,MNT0016042,MAT00233,1,230.3,230.3
MPT00000642,MNT0016042,MAT00229,1,445.85,445.85
MPT00000643,MNT0022969,MAT00249,1,342.09,342.09
MPT00000644,MNT0001105,MAT00202,1,70.48,70.48
MPT00000645,MNT0001105,MAT00216,3,117.34,352.02
MPT00000646,MNT0013553,MAT00234,1,251.3,251.3
MPT00000647,MNT0013553,MAT00228,2,71.41,142.82
MPT00000648,MNT0013553,MAT00244,2,221.31,442.62
MPT00000649,MNT0013553,MAT00233,1,273.17,273.17
MPT00000650,MNT0019630,MAT00242,1,193.17,193.17
MPT00000651,MNT0019630,MAT00230,1,403.67,403.67
MPT00000652,MNT0010545,MAT00111,1,72.72,72.72
MPT00000653,MNT0010545,MAT00112,1,522.95,522.95
MPT00000654,MNT0017452,MAT00242,1,176.81,176.81
MPT00000655,MNT0025372,MAT00239,2,784.25,1568.5
MPT00000656,MNT0025372,MAT00246,2,333.71,667.42
MPT00000657,MNT0025372,MAT00230,1,370.27,370.27
MPT00000658,MNT0020786,MAT00227,1,235.42,235.42
MPT00000659,MNT0016554,MAT00245,2,85.18,170.36
MPT00000660,MNT0016554,MAT00230,1,454.71,454.71
MPT00000661,MNT0013084,MAT00228,1,67.36,67.36
MPT00000662,MNT0014953,MAT00247,2,687.4,1374.8
MPT00000663,MNT0027331,MAT00236,1,182.23,182.23
MPT00000664,MNT0023274,MAT00244,1,196.87,196.87
MPT00000665,MNT0023274,MAT00239,1,690.13,690.13
MPT00000666,MNT0026127,MAT00246,3,348.8,1046.4
MPT00000667,MNT0026127,MAT00233,2,275.32,550.64
MPT00000668,MNT0026127,MAT00231,1,377.19,377.19
MPT00000669,MNT0016892,MAT00241,1,170.0,170.0
MPT00000670,MNT0016892,MAT00248,8,570.55,4564.4
MPT00000671,MNT0016892,MAT00235,1,294.39,294.39
MPT00000672,MNT0015734,MAT00250,1,2906.38,2906.38
MPT00000673,MNT0015734,MAT00241,1,150.0,150.0
MPT00000674,MNT0015734,MAT00250,1,2883.19,2883.19
MPT00000675,MNT0015734,MAT00235,3,265.32,795.96
MPT00000676,MNT0002265,MAT00022,2,120.39,240.78
MPT00000677,MNT0018130,MAT00233,2,226.44,452.88
MPT00000678,MNT0025746,MAT00250,1,3029.68,3029.68
MPT00000679,MNT0016128,MAT00241,1,155.45,155.45
MPT00000680,MNT0012018,MAT00240,2,633.53,1267.06
MPT00000681,MNT0022630,MAT00226,1,52.09,52.09
MPT00000682,MNT0003123,MAT00142,1,500.24,500.24
MPT00000683,MNT0006103,MAT00015,1,49.77,49.77
MPT00000684,MNT0006103,MAT00011,1,57.36,57.36
MPT00000685,MNT0006103,MAT00005,1,300.84,300.84
MPT00000686,MNT0017070,MAT00229,1,413.41,413.41
MPT00000687,MNT0017070,MAT00226,1,57.64,57.64
MPT00000688,MNT0016206,MAT00239,1,671.03,671.03
MPT00000689,MNT0001326,MAT00209,1,293.7,293.7
MPT00000690,MNT0014499,MAT00235,1,278.72,278.72
MPT00000691,MNT0024915,MAT00239,1,665.2,665.2
MPT00000692,MNT0021729,MAT00234,2,259.51,519.02
MPT00000693,MNT0010289,MAT00048,2,231.2,462.4
MPT00000694,MNT0010289,MAT00047,1,149.16,149.16
MPT00000695,MNT0010289,MAT00029,1,193.6,193.6
MPT00000696,MNT0007134,MAT00220,1,289.0,289.0
MPT00000697,MNT0007134,MAT00221,1,131.67,131.67
MPT00000698,MNT0015224,MAT00237,1,905.59,905.59
MPT00000699,MNT0025061,MAT00246,3,332.73,998.19
MPT00000700,MNT0025061,MAT00243,1,1223.41,1223.41
MPT00000701,MNT0025061,MAT00226,1,52.2,52.2
MPT00000702,MNT0024480,MAT00240,2,652.75,1305.5
MPT00000703,MNT0024480,MAT00236,1,201.95,201.95
MPT00000704,MNT0002998,MAT00106,3,132.04,396.12
MPT00000705,MNT0002998,MAT00122,1,304.21,304.21
MPT00000706,MNT0003168,MAT00106,1,136.94,136.94
MPT00000707,MNT0003168,MAT00106,1,137.1,137.1
MPT00000708,MNT0003168,MAT00105,1,52.84,52.84
MPT00000709,MNT0025962,MAT00243,1,1406.35,1406.35
MPT00000710,MNT0025962,MAT00235,1,307.25,307.25
MPT00000711,MNT0014049,MAT00228,1,68.77,68.77
MPT00000712,MNT0014049,MAT00240,1,683.69,683.69
MPT00000713,MNT0014049,MAT00229,2,512.81,1025.62
MPT00000714,MNT0007421,MAT00024,1,130.08,130.08
MPT00000715,MNT0007421,MAT00003,1,1929.99,1929.99
MPT00000716,MNT0007421,MAT00009,1,517.67,517.67
MPT00000717,MNT0007421,MAT00021,3,92.66,277.98
MPT00000718,MNT0018141,MAT00237,1,985.51,985.51
MPT00000719,MNT0018141,MAT00245,2,85.38,170.76
MPT00000720,MNT0027867,MAT00247,1,710.58,710.58
MPT00000721,MNT0029650,MAT00249,1,344.16,344.16
MPT00000722,MNT0020906,MAT00248,3,481.54,1444.62
MPT00000723,MNT0020906,MAT00249,1,337.83,337.83
MPT00000724,MNT0027809,MAT00240,1,597.62,597.62
MPT00000725,MNT0027809,MAT00229,2,472.75,945.5
MPT00000726,MNT0027809,MAT00236,1,191.49,191.49
MPT00000727,MNT0004285,MAT00080,1,198.98,198.98
MPT00000728,MNT0004285,MAT00077,1,499.1,499.1
MPT00000729,MNT0019114,MAT00240,2,701.68,1403.36
MPT00000730,MNT0019114,MAT00249,2,321.47,642.94
MPT00000731,MNT0019114,MAT00229,1,443.25,443.25
MPT00000732,MNT0004761,MAT00024,2,119.79,239.58
MPT00000733,MNT0023778,MAT00227,1,248.77,248.77
MPT00000734,MNT0023778,MAT00241,2,164.68,329.36
MPT00000735,MNT0023778,MAT00242,1,194.57,194.57
MPT00000736,MNT0023778,MAT00227,1,227.83,227.83
MPT00000737,MNT0029136,MAT00247,2,721.42,1442.84
MPT00000738,MNT0029136,MAT00239,2,676.68,1353.36
MPT00000739,MNT0015860,MAT00227,1,216.59,216.59
MPT00000740,MNT0021552,MAT00226,1,58.09,58.09
MPT00000741,MNT0021552,MAT00227,2,229.7,459.4
MPT00000742,MNT0021552,MAT00227,1,250.22,250.22
MPT00000743,MNT0024465,MAT00232,1,79.62,79.62
MPT00000744,MNT0024465,MAT00239,1,686.48,686.48
MPT00000745,MNT0024465,MAT00227,1,236.66,236.66
MPT00000746,MNT0017075,MAT00230,1,379.17,379.17
MPT00000747,MNT0023969,MAT00246,4,341.53,1366.12
MPT00000748,MNT0003990,MAT00203,1,80.0,80.0
MPT00000749,MNT0003990,MAT00204,1,1578.07,1578.07
MPT00000750,MNT0021360,MAT00247,1,759.75,759.75
MPT00000751,MNT0021360,MAT00240,1,605.42,605.42
MPT00000752,MNT0000532,MAT00134,1,72.47,72.47
MPT00000753,MNT0010722,MAT00227,1,263.21,263.21
MPT00000754,MNT0010722,MAT00230,1,401.53,401.53
MPT00000755,MNT0010722,MAT00229,1,500.3,500.3
MPT00000756,MNT0018114,MAT00229,1,440.68,440.68
MPT00000757,MNT0016610,MAT00234,1,253.54,253.54
MPT00000758,MNT0016610,MAT00249,1,334.08,334.08
MPT00000759,MNT0023996,MAT00240,1,621.33,621.33
MPT00000760,MNT0023996,MAT00248,1,459.03,459.03
MPT00000761,MNT0023996,MAT00248,1,567.86,567.86
MPT00000762,MNT0007891,MAT00224,1,1669.63,1669.63
MPT00000763,MNT0007891,MAT00204,1,1269.38,1269.38
MPT00000764,MNT0029141,MAT00243,2,1150.6,2301.2
MPT00000765,MNT0029141,MAT00248,1,463.56,463.56
MPT00000766,MNT0029141,MAT00228,1,76.01,76.01
MPT00000767,MNT0011804,MAT00242,1,172.39,172.39
MPT00000768,MNT0011804,MAT00236,2,178.63,357.26
MPT00000769,MNT0008202,MAT00078,1,96.01,96.01
MPT00000770,MNT0005319,MAT00223,1,264.44,264.44
MPT00000771,MNT0026212,MAT00241,2,166.78,333.56
MPT00000772,MNT0026212,MAT00228,1,76.3,76.3
MPT00000773,MNT0019227,MAT00238,2,186.26,372.52
MPT00000774,MNT0019227,MAT00239,2,739.28,1478.56
MPT00000775,MNT0019227,MAT00229,1,466.46,466.46
MPT00000776,MNT0024047,MAT00243,1,1261.97,1261.97
MPT00000777,MNT0024047,MAT00230,1,369.18,369.18
MPT00000778,MNT0024695,MAT00235,1,311.74,311.74
MPT00000779,MNT0019937,MAT00245,1,96.98,96.98
MPT00000780,MNT0019937,MAT00243,1,1308.33,1308.33
MPT00000781,MNT0007031,MAT00215,1,135.65,135.65
MPT00000782,MNT0018852,MAT00229,1,455.77,455.77
MPT00000783,MNT0018852,MAT00249,1,343.73,343.73
MPT00000784,MNT0011823,MAT00236,1,192.12,192.12
MPT00000785,MNT0011823,MAT00240,1,575.79,575.79
MPT00000786,MNT0020573,MAT00227,1,266.66,266.66
MPT00000787,MNT0023472,MAT00238,1,157.88,157.88
MPT00000788,MNT0023472,MAT00231,1,405.87,405.87
MPT00000789,MNT0000090,MAT00012,1,409.29,409.29
MPT00000790,MNT0012041,MAT00228,1,74.64,74.64
MPT00000791,MNT0012081,MAT00232,1,72.24,72.24
MPT00000792,MNT0012074,MAT00243,1,1238.85,1238.85
MPT00000793,MNT0005854,MAT00213,1,320.05,320.05
MPT00000794,MNT0005854,MAT00206,2,703.27,1406.54
MPT00000795,MNT0017673,MAT00247,1,637.55,637.55
MPT00000796,MNT0014831,MAT00238,1,170.89,170.89
MPT00000797,MNT0014831,MAT00230,1,432.14,432.14
MPT00000798,MNT0014831,MAT00243,1,1207.64,1207.64
MPT00000799,MNT0012407,MAT00250,1,2955.67,2955.67
MPT00000800,MNT0012407,MAT00245,1,92.62,92.62
MPT00000801,MNT0012407,MAT00246,1,349.99,349.99
MPT00000802,MNT0019371,MAT00249,1,295.68,295.68
MPT00000803,MNT0026572,MAT00233,3,264.0,792.0
MPT00000804,MNT0025221,MAT00244,1,177.65,177.65
MPT00000805,MNT0025221,MAT00250,1,2857.77,2857.77
MPT00000806,MNT0004061,MAT00096,1,324.93,324.93
MPT00000807,MNT0004061,MAT00099,1,851.81,851.81
MPT00000808,MNT0004061,MAT00092,1,697.62,697.62
MPT00000809,MNT0019793,MAT00235,1,257.98,257.98
MPT00000810,MNT0019793,MAT00238,1,184.24,184.24
MPT00000811,MNT0019793,MAT00227,1,236.79,236.79
MPT00000812,MNT0019793,MAT00240,3,603.05,1809.15
MPT00000813,MNT0016433,MAT00233,2,264.03,528.06
MPT00000814,MNT0016433,MAT00239,2,750.18,1500.36
MPT00000815,MNT0016433,MAT00231,1,421.89,421.89
MPT00000816,MNT0022357,MAT00233,1,235.3,235.3
MPT00000817,MNT0025848,MAT00246,1,298.65,298.65
MPT00000818,MNT0001737,MAT00088,2,1251.97,2503.94
MPT00000819,MNT0001737,MAT00082,1,145.3,145.3
MPT00000820,MNT0012645,MAT00239,3,722.78,2168.34
MPT00000821,MNT0028564,MAT00250,1,2951.46,2951.46
MPT00000822,MNT0011954,MAT00228,2,63.37,126.74
MPT00000823,MNT0011954,MAT00240,3,608.65,1825.95
MPT00000824,MNT0018081,MAT00247,1,771.92,771.92
MPT00000825,MNT0021078,MAT00242,1,196.34,196.34
MPT00000826,MNT0021078,MAT00226,1,51.34,51.34
MPT00000827,MNT0021078,MAT00246,1,330.05,330.05
MPT00000828,MNT0021078,MAT00236,2,195.05,390.1
MPT00000829,MNT0007090,MAT00009,1,499.34,499.34
MPT00000830,MNT0007090,MAT00020,1,415.0,415.0
MPT00000831,MNT0007029,MAT00091,1,293.44,293.44
MPT00000832,MNT0020211,MAT00247,2,638.8,1277.6
MPT00000833,MNT0020211,MAT00240,1,588.96,588.96
MPT00000834,MNT0020027,MAT00242,3,186.38,559.14
MPT00000835,MNT0020027,MAT00250,1,3083.25,3083.25
MPT00000836,MNT0026326,MAT00234,1,245.98,245.98
MPT00000837,MNT0026326,MAT00236,2,211.1,422.2
MPT00000838,MNT0029161,MAT00244,1,199.39,199.39
MPT00000839,MNT0029161,MAT00250,1,2803.52,2803.52
MPT00000840,MNT0029161,MAT00227,1,227.75,227.75
MPT00000841,MNT0025873,MAT00242,1,164.85,164.85
MPT00000842,MNT0025873,MAT00234,1,274.67,274.67
MPT00000843,MNT0024371,MAT00240,1,613.66,613.66
MPT00000844,MNT0024371,MAT00239,2,721.17,1442.34
MPT00000845,MNT0024371,MAT00235,1,303.91,303.91
MPT00000846,MNT0014291,MAT00235,1,296.81,296.81
MPT00000847,MNT0016881,MAT00236,1,196.56,196.56
MPT00000848,MNT0016881,MAT00250,1,3186.19,3186.19
MPT00000849,MNT0016881,MAT00237,1,853.0,853.0
MPT00000850,MNT0016881,MAT00239,1,733.32,733.32
MPT00000851,MNT0028533,MAT00236,2,173.68,347.36
MPT00000852,MNT0012668,MAT00230,2,455.98,911.96
MPT00000853,MNT0012668,MAT00240,1,636.57,636.57
MPT00000854,MNT0010167,MAT00025,1,269.63,269.63
MPT00000855,MNT0010167,MAT00010,1,160.24,160.24
MPT00000856,MNT0010167,MAT00021,1,110.07,110.07
MPT00000857,MNT0016598,MAT00243,1,1395.08,1395.08
MPT00000858,MNT0023172,MAT00245,1,105.67,105.67
MPT00000859,MNT0002374,MAT00214,2,643.24,1286.48
MPT00000860,MNT0026609,MAT00230,1,458.06,458.06
MPT00000861,MNT0026609,MAT00230,2,395.7,791.4
MPT00000862,MNT0026609,MAT00244,1,195.03,195.03
MPT00000863,MNT0026609,MAT00228,1,76.03,76.03
MPT00000864,MNT0016535,MAT00232,1,68.6,68.6
MPT00000865,MNT0016535,MAT00243,1,1191.38,1191.38
MPT00000866,MNT0003873,MAT00119,2,148.19,296.38
MPT00000867,MNT0003873,MAT00120,1,100.58,100.58
MPT00000868,MNT0003873,MAT00115,1,31.9,31.9
MPT00000869,MNT0009994,MAT00049,1,82.21,82.21
MPT00000870,MNT0006672,MAT00209,1,334.98,334.98
MPT00000871,MNT0025377,MAT00249,1,322.5,322.5
MPT00000872,MNT0005660,MAT00117,1,162.76,162.76
MPT00000873,MNT0005660,MAT00124,2,136.6,273.2
MPT00000874,MNT0001485,MAT00210,1,398.87,398.87
MPT00000875,MNT0001485,MAT00215,3,145.22,435.66
MPT00000876,MNT0000729,MAT00202,1,65.15,65.15
MPT00000877,MNT0000729,MAT00209,1,288.43,288.43
MPT00000878,MNT0000729,MAT00204,1,1412.35,1412.35
MPT00000879,MNT0000729,MAT00216,2,136.99,273.98
MPT00000880,MNT0003580,MAT00012,1,469.27,469.27
MPT00000881,MNT0007645,MAT00121,1,1728.54,1728.54
MPT00000882,MNT0001198,MAT00139,1,143.26,143.26
MPT00000883,MNT0010897,MAT00236,2,200.65,401.3
MPT00000884,MNT0010897,MAT00245,5,99.73,498.65
MPT00000885,MNT0009986,MAT00141,2,54.73,109.46
MPT00000886,MNT0009986,MAT00146,1,296.4,296.4
MPT00000887,MNT0017482,MAT00227,1,236.2,236.2
MPT00000888,MNT0017482,MAT00239,1,675.36,675.36
MPT00000889,MNT0003780,MAT00016,3,528.99,1586.97
MPT00000890,MNT0003780,MAT00015,2,51.98,103.96
MPT00000891,MNT0003780,MAT00019,1,340.61,340.61
MPT00000892,MNT0003780,MAT00018,1,377.69,377.69
MPT00000893,MNT0017884,MAT00246,1,361.28,361.28
MPT00000894,MNT0011168,MAT00235,1,260.02,260.02
MPT00000895,MNT0011168,MAT00226,1,54.85,54.85
MPT00000896,MNT0018393,MAT00240,1,655.29,655.29
MPT00000897,MNT0028649,MAT00240,1,627.38,627.38
MPT00000898,MNT0028649,MAT00235,1,298.53,298.53
MPT00000899,MNT0028649,MAT00228,1,63.24,63.24
MPT00000900,MNT0018167,MAT00235,1,313.61,313.61
MPT00000901,MNT0018167,MAT00232,1,73.84,73.84
MPT00000902,MNT0007638,MAT00048,1,232.64,232.64
MPT00000903,MNT0007638,MAT00038,1,908.97,908.97
MPT00000904,MNT0029183,MAT00236,1,203.29,203.29
MPT00000905,MNT0019990,MAT00250,1,3202.9,3202.9
MPT00000906,MNT0019990,MAT00227,1,227.14,227.14
MPT00000907,MNT0013255,MAT00249,1,301.31,301.31
MPT00000908,MNT0013255,MAT00241,1,170.69,170.69
MPT00000909,MNT0018878,MAT00230,1,420.63,420.63
MPT00000910,MNT0018878,MAT00247,2,637.09,1274.18
MPT00000911,MNT0020632,MAT00245,1,87.12,87.12
MPT00000912,MNT0020632,MAT00249,1,287.71,287.71
MPT00000913,MNT0027373,MAT00228,1,63.15,63.15
MPT00000914,MNT0016077,MAT00227,2,243.16,486.32
MPT00000915,MNT0016077,MAT00234,1,283.89,283.89
MPT00000916,MNT0015846,MAT00229,2,478.25,956.5
MPT00000917,MNT0016924,MAT00237,1,837.47,837.47
MPT00000918,MNT0006631,MAT00150,1,204.02,204.02
MPT00000919,MNT0006631,MAT00142,1,504.77,504.77
MPT00000920,MNT0006631,MAT00141,1,46.51,46.51
MPT00000921,MNT0006591,MAT00001,2,61.89,123.78
MPT00000922,MNT0006591,MAT00025,2,252.3,504.6
