inspection_id,production_order_id,product_id,inspection_date,inspected_quantity,defect_quantity,defect_rate,quality_status,defect_type
QI0000273,PRD0000273,MZ-FG-R300,2026-04-30,86,0,0.0,Pass,None
QI0000274,PRD0000274,MZ-TG-Y120,2025-10-20,79,15,0.1899,Fail,Dimensional Deviation
QI0000275,PRD0000275,MZ-FG-C21,2025-04-26,17,2,0.1176,Fail,Wiring Fault
QI0000276,PRD0000276,MZ-FG-C990,2025-07-24,52,2,0.0385,Conditional Pass,Electrical Fault
QI0000277,PRD0000277,MZ-TG-Y120,2025-02-25,83,1,0.012,Pass,Material Crack
QI0000278,PRD0000278,MZ-TG-A27,2025-12-01,38,0,0.0,Pass,None
QI0000279,PRD0000279,MZ-TG-A25,2026-04-14,88,3,0.0341,Conditional Pass,Surface Scratch
QI0000280,PRD0000280,MZ-TG-Y200,2025-06-21,92,6,0.0652,Conditional Pass,Wiring Fault
QI0000281,PRD0000281,TG11,2026-06-04,45,6,0.1333,Fail,Surface Scratch
QI0000282,PRD0000282,MZ-TG-A26,2025-09-29,51,3,0.0588,Conditional Pass,Electrical Fault
QI0000283,PRD0000283,MZ-FG-E108,2025-11-12,94,7,0.0745,Conditional Pass,Material Crack
QI0000284,PRD0000284,MZ-FG-R200,2025-10-12,35,2,0.0571,Conditional Pass,Surface Scratch
QI0000285,PRD0000285,MZ-TG-A27,2026-01-16,20,4,0.2,Fail,Weld Defect
QI0000286,PRD0000286,MZ-FG-R100,2025-02-04,53,12,0.2264,Fail,Assembly Misalignment
QI0000287,PRD0000287,TG11,2025-12-14,33,1,0.0303,Conditional Pass,Surface Scratch
QI0000288,PRD0000288,FG226,2026-03-22,37,3,0.0811,Conditional Pass,Wiring Fault
QI0000289,PRD0000289,MZ-TG-A25,2025-03-29,64,3,0.0469,Conditional Pass,Paint Inconsistency
QI0000290,PRD0000290,MZ-FG-P010,2025-11-30,18,6,0.3333,Fail,Dimensional Deviation
QI0000291,PRD0000291,MZ-FG-E17,2025-08-10,101,4,0.0396,Conditional Pass,Surface Scratch
QI0000292,PRD0000292,MZ-TG-Y240,2026-05-11,2,0,0.0,Pass,None
QI0000293,PRD0000293,MZ-TG-A25,2025-08-27,2,0,0.0,Pass,None
QI0000294,PRD0000294,MZ-FG-C900,2025-01-04,39,4,0.1026,Fail,Material Crack
QI0000295,PRD0000295,MZ-TG-Y120,2025-01-08,7,0,0.0,Pass,None
QI0000296,PRD0000296,MZ-FG-C950,2026-01-31,3,0,0.0,Pass,None
QI0000297,PRD0000297,MZ-FG-E15,2025-07-26,71,1,0.0141,Pass,Electrical Fault
QI0000298,PRD0000298,MZ-FG-M550,2025-08-30,93,2,0.0215,Pass,Wiring Fault
QI0000299,PRD0000299,MZ-TG-A25,2026-04-23,43,3,0.0698,Conditional Pass,Wiring Fault
QI0000300,PRD0000300,MZ-FG-M500,2026-04-02,50,1,0.02,Pass,Dimensional Deviation
QI0000301,PRD0000301,MZ-TG-A25,2025-07-24,73,2,0.0274,Pass,Weld Defect
QI0000302,PRD0000302,MZ-TG-A20,2025-02-22,76,1,0.0132,Pass,Paint Inconsistency
QI0000303,PRD0000303,MZ-FG-E15,2026-02-08,27,0,0.0,Pass,None
QI0000304,PRD0000304,MZ-FG-C20,2025-07-10,28,2,0.0714,Conditional Pass,Electrical Fault
QI0000305,PRD0000305,MZ-FG-M550,2025-07-26,21,1,0.0476,Conditional Pass,Wiring Fault
QI0000306,PRD0000306,MZ-FG-E102,2026-05-04,59,7,0.1186,Fail,Electrical Fault
QI0000307,PRD0000307,MZ-FG-E102,2025-06-07,7,0,0.0,Pass,None
QI0000308,PRD0000308,MZ-FG-R200,2026-01-03,74,1,0.0135,Pass,Weld Defect
QI0000309,PRD0000309,MZ-FG-E108,2026-04-08,30,1,0.0333,Conditional Pass,Material Crack
QI0000310,PRD0000310,MZ-FG-E17,2025-06-17,20,2,0.1,Fail,Electrical Fault
QI0000311,PRD0000311,MZ-FG-E16,2025-04-28,96,13,0.1354,Fail,Wiring Fault
QI0000312,PRD0000312,MZ-FG-M525,2025-01-02,80,2,0.025,Pass,Wiring Fault
QI0000313,PRD0000313,M1,2026-05-30,99,11,0.1111,Fail,Dimensional Deviation
QI0000314,PRD0000314,MZ-FG-E17,2025-06-28,79,2,0.0253,Pass,Paint Inconsistency
QI0000315,PRD0000315,MZ-FG-C900,2026-04-25,32,1,0.0312,Conditional Pass,Dimensional Deviation
QI0000316,PRD0000316,MZ-FG-E101,2025-04-29,37,3,0.0811,Conditional Pass,Material Crack
QI0000317,PRD0000317,MZ-FG-C900,2025-05-04,73,2,0.0274,Pass,Electrical Fault
QI0000318,PRD0000318,MZ-TG-A25,2026-05-24,19,2,0.1053,Fail,Weld Defect
QI0000319,PRD0000319,MZ-TG-E202,2025-03-10,92,3,0.0326,Conditional Pass,Dimensional Deviation
QI0000320,PRD0000320,MZ-TG-SR01,2026-01-28,34,2,0.0588,Conditional Pass,Surface Scratch
QI0000321,PRD0000321,MZ-FG-E102,2026-06-14,52,1,0.0192,Pass,Wiring Fault
QI0000322,PRD0000322,CM-FL-V00,2026-05-02,68,2,0.0294,Pass,Material Crack
QI0000323,PRD0000323,MZ-FG-E101,2025-12-05,59,3,0.0508,Conditional Pass,Material Crack
QI0000324,PRD0000324,MZ-FG-C10,2026-01-05,24,2,0.0833,Conditional Pass,Assembly Misalignment
QI0000325,PRD0000325,MZ-FG-E15,2026-04-02,40,3,0.075,Conditional Pass,Paint Inconsistency
QI0000326,PRD0000326,MZ-FG-E101,2026-06-25,49,2,0.0408,Conditional Pass,Dimensional Deviation
QI0000327,PRD0000327,M1,2025-10-14,29,0,0.0,Pass,None
QI0000328,PRD0000328,MZ-FG-C900,2025-06-24,24,0,0.0,Pass,None
QI0000329,PRD0000329,MZ-TG-A20,2025-05-24,30,9,0.3,Fail,Electrical Fault
QI0000330,PRD0000330,CM-FL-V00,2026-02-16,24,1,0.0417,Conditional Pass,Electrical Fault
QI0000331,PRD0000331,MZ-FG-M500,2025-04-29,48,1,0.0208,Pass,Dimensional Deviation
QI0000332,PRD0000332,MZ-TG-A25,2026-06-03,16,2,0.125,Fail,Wiring Fault
QI0000333,PRD0000333,MZ-FG-E15,2025-09-09,21,0,0.0,Pass,None
QI0000334,PRD0000334,MZ-FG-E101,2026-06-06,144,3,0.0208,Pass,Paint Inconsistency
QI0000335,PRD0000335,CM-FL-V00,2025-01-04,22,1,0.0455,Conditional Pass,Electrical Fault
QI0000336,PRD0000336,MZ-TG-A26,2025-06-10,61,4,0.0656,Conditional Pass,Electrical Fault
QI0000337,PRD0000337,M-01,2025-09-18,33,1,0.0303,Conditional Pass,Paint Inconsistency
QI0000338,PRD0000338,MZ-FG-E17,2025-04-02,108,7,0.0648,Conditional Pass,Wiring Fault
QI0000339,PRD0000339,MZ-FG-C21,2025-10-11,79,9,0.1139,Fail,Electrical Fault
QI0000340,PRD0000340,MZ-FG-C21,2025-06-03,46,4,0.087,Conditional Pass,Paint Inconsistency
QI0000341,PRD0000341,MZ-FG-M525,2025-06-01,37,6,0.1622,Fail,Material Crack
QI0000342,PRD0000342,M-01,2025-05-14,48,13,0.2708,Fail,Surface Scratch
QI0000343,PRD0000343,MZ-FG-P010,2026-05-27,7,1,0.1429,Fail,Surface Scratch
QI0000344,PRD0000344,M1,2026-01-17,45,2,0.0444,Conditional Pass,Surface Scratch
QI0000345,PRD0000345,MZ-TG-SR01,2025-04-18,85,4,0.0471,Conditional Pass,Assembly Misalignment
QI0000346,PRD0000346,MZ-TG-A25,2026-02-02,28,2,0.0714,Conditional Pass,Material Crack
QI0000347,PRD0000347,M1,2025-04-28,48,1,0.0208,Pass,Paint Inconsistency
QI0000348,PRD0000348,MZ-FG-E16,2025-11-19,38,1,0.0263,Pass,Paint Inconsistency
QI0000349,PRD0000349,MZ-FG-C21,2025-01-13,84,4,0.0476,Conditional Pass,Material Crack
QI0000350,PRD0000350,MZ-FG-M500,2025-07-21,44,1,0.0227,Pass,Weld Defect
QI0000351,PRD0000351,MZ-FG-E101,2026-06-11,1,0,0.0,Pass,None
QI0000352,PRD0000352,MZ-FG-P010,2026-01-27,21,2,0.0952,Conditional Pass,Material Crack
QI0000353,PRD0000353,MZ-TG-A20,2025-06-12,33,1,0.0303,Conditional Pass,Material Crack
QI0000354,PRD0000354,MZ-TG-A27,2025-11-07,5,0,0.0,Pass,None
QI0000355,PRD0000355,MZ-TG-A26,2025-07-07,6,1,0.1667,Fail,Weld Defect
QI0000356,PRD0000356,MZ-TG-SR01,2026-06-08,34,1,0.0294,Pass,Wiring Fault
QI0000357,PRD0000357,MZ-FG-E101,2025-03-05,100,2,0.02,Pass,Paint Inconsistency
QI0000358,PRD0000358,MZ-FG-C900,2025-11-25,70,1,0.0143,Pass,Wiring Fault
QI0000359,PRD0000359,MZ-TG-A27,2025-09-03,58,5,0.0862,Conditional Pass,Surface Scratch
QI0000360,PRD0000360,MZ-FG-C990,2026-05-15,51,6,0.1176,Fail,Surface Scratch
QI0000361,PRD0000361,MZ-FG-E103,2025-06-12,63,6,0.0952,Conditional Pass,Weld Defect
QI0000362,PRD0000362,MZ-FG-M550,2025-08-25,42,0,0.0,Pass,None
QI0000363,PRD0000363,MZ-FG-E17,2025-09-26,40,0,0.0,Pass,None
QI0000364,PRD0000364,MZ-TG-A20,2026-05-01,127,6,0.0472,Conditional Pass,Assembly Misalignment
QI0000365,PRD0000365,MZ-TG-A27,2025-08-26,40,1,0.025,Pass,Paint Inconsistency
QI0000366,PRD0000366,MZ-FG-C950,2026-06-28,35,2,0.0571,Conditional Pass,Paint Inconsistency
QI0000367,PRD0000367,MZ-FG-R300,2026-01-22,37,3,0.0811,Conditional Pass,Assembly Misalignment
QI0000368,PRD0000368,MZ-FG-R200,2025-04-19,154,9,0.0584,Conditional Pass,Paint Inconsistency
QI0000369,PRD0000369,MZ-FG-M525,2025-09-03,65,1,0.0154,Pass,Weld Defect
QI0000370,PRD0000370,MZ-TG-Y120,2025-07-24,100,4,0.04,Conditional Pass,Weld Defect
QI0000371,PRD0000371,MZ-FG-C950,2025-06-09,79,8,0.1013,Fail,Dimensional Deviation
QI0000372,PRD0000372,M1,2026-04-25,263,5,0.019,Pass,Material Crack
QI0000373,PRD0000373,MZ-TG-A25,2025-12-21,50,2,0.04,Conditional Pass,Dimensional Deviation
QI0000374,PRD0000374,MZ-FG-E103,2025-07-15,119,2,0.0168,Pass,Surface Scratch
QI0000375,PRD0000375,MZ-FG-C20,2025-08-19,52,10,0.1923,Fail,Material Crack
QI0000376,PRD0000376,MZ-FG-C990,2026-05-02,92,3,0.0326,Conditional Pass,Wiring Fault
QI0000377,PRD0000377,FG226,2026-06-21,50,2,0.04,Conditional Pass,Dimensional Deviation
QI0000378,PRD0000378,MZ-TG-Y120,2026-04-27,26,1,0.0385,Conditional Pass,Wiring Fault
QI0000379,PRD0000379,MZ-FG-C21,2026-02-06,17,1,0.0588,Conditional Pass,Electrical Fault
QI0000380,PRD0000380,CM-FL-V00,2025-03-30,59,6,0.1017,Fail,Paint Inconsistency
QI0000381,PRD0000381,MZ-FG-C20,2025-07-18,4,0,0.0,Pass,None
QI0000382,PRD0000382,M1,2025-01-21,14,0,0.0,Pass,None
QI0000383,PRD0000383,MZ-FG-C990,2025-12-11,28,1,0.0357,Conditional Pass,Dimensional Deviation
QI0000384,PRD0000384,MZ-FG-E102,2025-02-10,22,2,0.0909,Conditional Pass,Weld Defect
QI0000385,PRD0000385,MZ-FG-C21,2025-06-03,53,1,0.0189,Pass,Assembly Misalignment
QI0000386,PRD0000386,MZ-FG-R200,2026-06-01,99,12,0.1212,Fail,Dimensional Deviation
QI0000387,PRD0000387,MZ-FG-M525,2025-07-10,14,0,0.0,Pass,None
QI0000388,PRD0000388,MZ-TG-E202,2025-03-20,79,16,0.2025,Fail,Assembly Misalignment
QI0000389,PRD0000389,MZ-TG-Y240,2025-07-07,126,2,0.0159,Pass,Wiring Fault
QI0000390,PRD0000390,MZ-FG-C20,2025-11-15,82,7,0.0854,Conditional Pass,Dimensional Deviation
QI0000391,PRD0000391,MZ-TG-Y120,2025-07-03,32,1,0.0312,Conditional Pass,Dimensional Deviation
QI0000392,PRD0000392,MZ-TG-Y120,2026-01-09,36,2,0.0556,Conditional Pass,Electrical Fault
QI0000393,PRD0000393,MZ-TG-A26,2025-04-19,118,7,0.0593,Conditional Pass,Material Crack
QI0000394,PRD0000394,M-01,2025-04-14,38,0,0.0,Pass,None
QI0000395,PRD0000395,TG11,2025-08-22,50,4,0.08,Conditional Pass,Weld Defect
QI0000396,PRD0000396,MZ-FG-C10,2025-11-19,17,0,0.0,Pass,None
QI0000397,PRD0000397,MZ-TG-A20,2026-02-26,213,11,0.0516,Conditional Pass,Wiring Fault
QI0000398,PRD0000398,MZ-FG-C20,2025-10-15,63,1,0.0159,Pass,Assembly Misalignment
QI0000399,PRD0000399,MZ-FG-P010,2025-05-22,21,1,0.0476,Conditional Pass,Wiring Fault
QI0000400,PRD0000400,MZ-FG-C900,2026-04-05,58,3,0.0517,Conditional Pass,Dimensional Deviation
QI0000401,PRD0000401,MZ-FG-C990,2025-11-01,53,1,0.0189,Pass,Paint Inconsistency
QI0000402,PRD0000402,MZ-TG-E202,2025-05-04,27,0,0.0,Pass,None
QI0000403,PRD0000403,MZ-TG-Y200,2026-02-06,119,1,0.0084,Pass,Assembly Misalignment
QI0000404,PRD0000404,MZ-FG-M525,2025-11-23,59,10,0.1695,Fail,Material Crack
QI0000405,PRD0000405,CM-FL-V00,2025-03-19,13,3,0.2308,Fail,Surface Scratch
QI0000406,PRD0000406,MZ-FG-E15,2025-01-26,45,1,0.0222,Pass,Material Crack
QI0000407,PRD0000407,M1,2025-08-19,54,2,0.037,Conditional Pass,Assembly Misalignment
QI0000408,PRD0000408,MZ-FG-M550,2025-12-27,30,2,0.0667,Conditional Pass,Electrical Fault
QI0000409,PRD0000409,MZ-FG-R100,2025-08-03,28,0,0.0,Pass,None
QI0000410,PRD0000410,MZ-TG-A20,2025-01-13,23,1,0.0435,Conditional Pass,Wiring Fault
QI0000411,PRD0000411,MZ-FG-C21,2025-03-23,38,5,0.1316,Fail,Surface Scratch
QI0000412,PRD0000412,MZ-FG-E101,2025-03-03,61,9,0.1475,Fail,Electrical Fault
QI0000413,PRD0000413,MZ-FG-E103,2026-06-13,64,1,0.0156,Pass,Dimensional Deviation
QI0000414,PRD0000414,CM-FL-V00,2026-04-07,19,1,0.0526,Conditional Pass,Electrical Fault
QI0000415,PRD0000415,MZ-TG-A27,2026-03-15,167,13,0.0778,Conditional Pass,Paint Inconsistency
QI0000416,PRD0000416,MZ-FG-M525,2025-05-22,25,1,0.04,Conditional Pass,Paint Inconsistency
QI0000417,PRD0000417,MZ-FG-E16,2025-03-02,52,3,0.0577,Conditional Pass,Dimensional Deviation
QI0000418,PRD0000418,MZ-FG-E15,2026-02-17,5,0,0.0,Pass,None
QI0000419,PRD0000419,MZ-FG-E103,2025-02-10,40,4,0.1,Fail,Assembly Misalignment
QI0000420,PRD0000420,MZ-TG-Y240,2026-03-24,21,1,0.0476,Conditional Pass,Assembly Misalignment
QI0000421,PRD0000421,MZ-FG-R200,2025-11-29,41,1,0.0244,Pass,Assembly Misalignment
QI0000422,PRD0000422,MZ-TG-Y120,2025-08-16,56,13,0.2321,Fail,Electrical Fault
QI0000423,PRD0000423,M1,2025-07-13,75,3,0.04,Conditional Pass,Dimensional Deviation
QI0000424,PRD0000424,MZ-FG-C10,2025-03-27,18,2,0.1111,Fail,Wiring Fault
QI0000425,PRD0000425,MZ-FG-C21,2026-01-17,32,1,0.0312,Conditional Pass,Dimensional Deviation
QI0000426,PRD0000426,MZ-FG-R300,2026-01-10,21,1,0.0476,Conditional Pass,Dimensional Deviation
QI0000427,PRD0000427,MZ-FG-M550,2025-02-03,44,1,0.0227,Pass,Surface Scratch
QI0000428,PRD0000428,MZ-FG-E15,2026-02-02,37,3,0.0811,Conditional Pass,Surface Scratch
QI0000429,PRD0000429,TG11,2025-05-04,42,2,0.0476,Conditional Pass,Material Crack
QI0000430,PRD0000430,MZ-FG-C20,2026-06-25,35,1,0.0286,Pass,Assembly Misalignment
QI0000431,PRD0000431,MZ-TG-Y200,2025-09-19,13,0,0.0,Pass,None
QI0000432,PRD0000432,MZ-FG-E102,2025-10-17,39,1,0.0256,Pass,Surface Scratch
QI0000433,PRD0000433,MZ-FG-E17,2025-11-10,4,0,0.0,Pass,None
QI0000434,PRD0000434,MZ-TG-Y200,2025-09-14,38,4,0.1053,Fail,Material Crack
QI0000435,PRD0000435,MZ-TG-E202,2026-04-06,29,2,0.069,Conditional Pass,Dimensional Deviation
QI0000436,PRD0000436,M-01,2026-02-15,17,0,0.0,Pass,None
QI0000437,PRD0000437,FG226,2026-03-03,22,0,0.0,Pass,None
QI0000438,PRD0000438,MZ-FG-M500,2025-02-15,41,4,0.0976,Conditional Pass,Paint Inconsistency
QI0000439,PRD0000439,MZ-TG-Y200,2025-04-20,5,0,0.0,Pass,None
QI0000440,PRD0000440,MZ-FG-M550,2025-07-15,53,0,0.0,Pass,None
QI0000441,PRD0000441,MZ-FG-E108,2025-01-26,100,7,0.07,Conditional Pass,Dimensional Deviation
QI0000442,PRD0000442,MZ-FG-E15,2025-01-22,17,2,0.1176,Fail,Electrical Fault
QI0000443,PRD0000443,MZ-TG-A27,2025-12-28,49,1,0.0204,Pass,Paint Inconsistency
QI0000444,PRD0000444,MZ-TG-A20,2026-04-14,37,1,0.027,Pass,Material Crack
QI0000445,PRD0000445,MZ-FG-R300,2026-03-27,103,2,0.0194,Pass,Paint Inconsistency
QI0000446,PRD0000446,MZ-FG-E16,2025-03-26,70,2,0.0286,Pass,Paint Inconsistency
QI0000447,PRD0000447,MZ-FG-E103,2026-02-06,71,8,0.1127,Fail,Assembly Misalignment
QI0000448,PRD0000448,MZ-FG-E103,2026-04-25,53,0,0.0,Pass,None
QI0000449,PRD0000449,MZ-TG-Y200,2025-03-10,78,13,0.1667,Fail,Paint Inconsistency
QI0000450,PRD0000450,MZ-FG-C10,2025-11-09,50,6,0.12,Fail,Dimensional Deviation
QI0000451,PRD0000451,MZ-FG-C20,2025-02-25,27,5,0.1852,Fail,Assembly Misalignment
QI0000452,PRD0000452,MZ-FG-R300,2025-09-25,75,5,0.0667,Conditional Pass,Wiring Fault
QI0000453,PRD0000453,MZ-FG-P010,2025-04-19,61,0,0.0,Pass,None
QI0000454,PRD0000454,TG11,2026-04-27,42,1,0.0238,Pass,Assembly Misalignment
QI0000455,PRD0000455,M-01,2026-06-03,140,10,0.0714,Conditional Pass,Dimensional Deviation
QI0000456,PRD0000456,CM-FL-V00,2026-06-13,59,3,0.0508,Conditional Pass,Surface Scratch
QI0000457,PRD0000457,MZ-FG-C990,2026-05-26,23,3,0.1304,Fail,Surface Scratch
QI0000458,PRD0000458,MZ-FG-E102,2025-08-31,94,1,0.0106,Pass,Electrical Fault
QI0000459,PRD0000459,MZ-TG-SR01,2026-05-12,63,8,0.127,Fail,Assembly Misalignment
QI0000460,PRD0000460,MZ-FG-M550,2025-07-24,44,0,0.0,Pass,None
QI0000461,PRD0000461,MZ-TG-A25,2025-01-18,45,1,0.0222,Pass,Weld Defect
QI0000462,PRD0000462,MZ-FG-C21,2026-04-24,124,36,0.2903,Fail,Assembly Misalignment
QI0000463,PRD0000463,MZ-FG-C20,2025-03-13,80,4,0.05,Conditional Pass,Dimensional Deviation
QI0000464,PRD0000464,MZ-FG-E103,2025-10-31,52,2,0.0385,Conditional Pass,Paint Inconsistency
QI0000465,PRD0000465,MZ-TG-Y120,2025-04-09,152,4,0.0263,Pass,Paint Inconsistency
QI0000466,PRD0000466,MZ-FG-E102,2025-08-02,83,4,0.0482,Conditional Pass,Wiring Fault
QI0000467,PRD0000467,MZ-TG-A27,2026-04-14,80,2,0.025,Pass,Material Crack
QI0000468,PRD0000468,MZ-FG-E108,2025-01-20,89,5,0.0562,Conditional Pass,Electrical Fault
QI0000469,PRD0000469,MZ-FG-M500,2025-09-06,115,5,0.0435,Conditional Pass,Surface Scratch
QI0000470,PRD0000470,MZ-FG-R100,2025-08-11,33,2,0.0606,Conditional Pass,Surface Scratch
QI0000471,PRD0000471,MZ-TG-E202,2026-06-03,27,2,0.0741,Conditional Pass,Surface Scratch
QI0000472,PRD0000472,MZ-TG-A26,2025-10-03,47,1,0.0213,Pass,Weld Defect
QI0000473,PRD0000473,MZ-FG-E15,2025-07-20,32,1,0.0312,Conditional Pass,Paint Inconsistency
QI0000474,PRD0000474,MZ-FG-C950,2025-01-26,131,6,0.0458,Conditional Pass,Dimensional Deviation
QI0000475,PRD0000475,MZ-TG-A26,2026-05-27,15,1,0.0667,Conditional Pass,Assembly Misalignment
QI0000476,PRD0000476,MZ-FG-E17,2026-01-25,29,1,0.0345,Conditional Pass,Paint Inconsistency
QI0000477,PRD0000477,M1,2025-03-05,53,1,0.0189,Pass,Electrical Fault
QI0000478,PRD0000478,MZ-FG-M525,2025-10-24,53,8,0.1509,Fail,Wiring Fault
QI0000479,PRD0000479,FG226,2026-02-14,56,3,0.0536,Conditional Pass,Dimensional Deviation
QI0000480,PRD0000480,FG226,2025-10-14,51,14,0.2745,Fail,Wiring Fault
QI0000481,PRD0000481,MZ-TG-A27,2025-12-07,43,1,0.0233,Pass,Weld Defect
QI0000482,PRD0000482,MZ-FG-E102,2025-03-03,30,1,0.0333,Conditional Pass,Dimensional Deviation
QI0000483,PRD0000483,MZ-FG-C20,2025-12-23,95,2,0.0211,Pass,Assembly Misalignment
QI0000484,PRD0000484,MZ-FG-R200,2025-01-03,46,2,0.0435,Conditional Pass,Wiring Fault
QI0000485,PRD0000485,MZ-FG-C990,2025-02-03,25,0,0.0,Pass,None
QI0000486,PRD0000486,MZ-FG-E17,2025-09-29,91,7,0.0769,Conditional Pass,Wiring Fault
QI0000487,PRD0000487,MZ-TG-A27,2025-05-18,4,0,0.0,Pass,None
QI0000488,PRD0000488,MZ-FG-R300,2025-06-18,71,2,0.0282,Pass,Assembly Misalignment
QI0000489,PRD0000489,MZ-TG-A25,2025-01-07,104,3,0.0288,Pass,Surface Scratch
QI0000490,PRD0000490,MZ-FG-C21,2025-07-01,102,8,0.0784,Conditional Pass,Dimensional Deviation
QI0000491,PRD0000491,MZ-TG-A25,2026-04-15,14,0,0.0,Pass,None
QI0000492,PRD0000492,MZ-FG-E17,2025-01-12,34,0,0.0,Pass,None
QI0000493,PRD0000493,MZ-FG-E16,2025-05-02,32,0,0.0,Pass,None
QI0000494,PRD0000494,MZ-TG-A25,2025-10-28,16,1,0.0625,Conditional Pass,Surface Scratch
QI0000495,PRD0000495,MZ-FG-C21,2025-05-03,2,0,0.0,Pass,None
QI0000496,PRD0000496,MZ-TG-A25,2026-03-28,49,1,0.0204,Pass,Paint Inconsistency
QI0000497,PRD0000497,M1,2025-08-25,31,1,0.0323,Conditional Pass,Paint Inconsistency
QI0000498,PRD0000498,MZ-FG-C10,2026-06-03,24,1,0.0417,Conditional Pass,Assembly Misalignment
QI0000499,PRD0000499,TG11,2026-04-18,12,2,0.1667,Fail,Surface Scratch
QI0000500,PRD0000500,TG11,2025-01-04,68,23,0.3382,Fail,Paint Inconsistency
QI0000501,PRD0000501,MZ-FG-R300,2026-05-14,88,3,0.0341,Conditional Pass,Dimensional Deviation
QI0000502,PRD0000502,FG226,2025-09-17,84,1,0.0119,Pass,Electrical Fault
QI0000503,PRD0000503,MZ-FG-R200,2025-03-12,263,12,0.0456,Conditional Pass,Paint Inconsistency
QI0000504,PRD0000504,MZ-FG-P010,2025-12-19,26,2,0.0769,Conditional Pass,Wiring Fault
QI0000505,PRD0000505,M-01,2026-03-12,81,4,0.0494,Conditional Pass,Wiring Fault
QI0000506,PRD0000506,MZ-FG-M550,2025-08-19,36,2,0.0556,Conditional Pass,Paint Inconsistency
QI0000507,PRD0000507,M-01,2025-08-17,72,4,0.0556,Conditional Pass,Weld Defect
QI0000508,PRD0000508,FG226,2025-03-10,40,4,0.1,Fail,Material Crack
QI0000509,PRD0000509,MZ-FG-M500,2025-04-03,53,6,0.1132,Fail,Dimensional Deviation
QI0000510,PRD0000510,MZ-TG-E202,2025-04-14,41,1,0.0244,Pass,Wiring Fault
QI0000511,PRD0000511,MZ-FG-E103,2025-10-20,60,1,0.0167,Pass,Dimensional Deviation
QI0000512,PRD0000512,MZ-FG-C900,2026-05-19,43,2,0.0465,Conditional Pass,Material Crack
QI0000513,PRD0000513,MZ-FG-C990,2026-06-28,12,0,0.0,Pass,None
QI0000514,PRD0000514,TG11,2025-09-04,54,10,0.1852,Fail,Assembly Misalignment
QI0000515,PRD0000515,MZ-FG-R100,2025-09-12,25,3,0.12,Fail,Paint Inconsistency
QI0000516,PRD0000516,MZ-FG-C20,2025-04-27,15,1,0.0667,Conditional Pass,Paint Inconsistency
QI0000517,PRD0000517,MZ-FG-P010,2025-10-16,60,3,0.05,Conditional Pass,Surface Scratch
QI0000518,PRD0000518,MZ-FG-R200,2025-07-08,44,6,0.1364,Fail,Wiring Fault
QI0000519,PRD0000519,MZ-FG-E103,2026-01-05,126,1,0.0079,Pass,Electrical Fault
QI0000520,PRD0000520,MZ-FG-M550,2026-04-17,39,1,0.0256,Pass,Material Crack
QI0000521,PRD0000521,MZ-TG-Y120,2025-09-21,23,1,0.0435,Conditional Pass,Wiring Fault
QI0000522,PRD0000522,MZ-TG-Y120,2025-08-20,236,43,0.1822,Fail,Electrical Fault
QI0000523,PRD0000523,MZ-FG-E108,2025-08-26,93,8,0.086,Conditional Pass,Material Crack
QI0000524,PRD0000524,MZ-FG-C900,2025-07-07,27,1,0.037,Conditional Pass,Dimensional Deviation
QI0000525,PRD0000525,MZ-FG-C20,2025-02-28,75,4,0.0533,Conditional Pass,Electrical Fault
QI0000526,PRD0000526,MZ-FG-E15,2026-03-07,159,7,0.044,Conditional Pass,Weld Defect
QI0000527,PRD0000527,MZ-FG-M525,2026-01-03,71,19,0.2676,Fail,Wiring Fault
QI0000528,PRD0000528,MZ-FG-C990,2025-04-25,6,0,0.0,Pass,None
QI0000529,PRD0000529,MZ-FG-E108,2025-08-27,51,4,0.0784,Conditional Pass,Electrical Fault
QI0000530,PRD0000530,MZ-TG-A20,2025-03-22,51,2,0.0392,Conditional Pass,Wiring Fault
QI0000531,PRD0000531,MZ-FG-C10,2025-10-22,178,6,0.0337,Conditional Pass,Wiring Fault
QI0000532,PRD0000532,MZ-TG-A27,2025-04-04,48,7,0.1458,Fail,Material Crack
QI0000533,PRD0000533,MZ-TG-A25,2025-07-18,71,1,0.0141,Pass,Weld Defect
QI0000534,PRD0000534,MZ-FG-C20,2025-04-26,40,1,0.025,Pass,Dimensional Deviation
QI0000535,PRD0000535,MZ-TG-SR01,2025-07-26,66,11,0.1667,Fail,Surface Scratch
QI0000536,PRD0000536,MZ-FG-R200,2025-05-17,21,0,0.0,Pass,None
QI0000537,PRD0000537,MZ-FG-C990,2025-02-20,14,0,0.0,Pass,None
QI0000538,PRD0000538,MZ-FG-R200,2026-03-30,39,2,0.0513,Conditional Pass,Material Crack
QI0000539,PRD0000539,MZ-FG-C950,2025-06-28,51,1,0.0196,Pass,Dimensional Deviation
QI0000540,PRD0000540,MZ-FG-R300,2026-03-09,7,1,0.1429,Fail,Paint Inconsistency
QI0000541,PRD0000541,MZ-TG-A20,2026-03-05,164,3,0.0183,Pass,Electrical Fault
QI0000542,PRD0000542,MZ-TG-A20,2025-05-22,45,10,0.2222,Fail,Paint Inconsistency
QI0000543,PRD0000543,MZ-TG-E202,2025-05-05,5,0,0.0,Pass,None
QI0000544,PRD0000544,M1,2025-12-13,10,0,0.0,Pass,None
